original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
great item great service would recomend purchase thie moxie brings back memories used live great state maine,great product, great product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.9999999,0.41088223,0.9999999,0.999999995
product use lot salads vegetables season meats delicious,delicious, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4545431,0.45454302,0.18675369,0.45454302,0.0
would buy run lb lot hibiscus great making herbal tea great adding zest cocktails go well many things,simply superb, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19445473,0.19445473,0.60136276,0.19445473,0.0
like eating soft plastic big pile back yard trees wont eat,tasteless, not the same,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.24145424,0.24145418,0.09834023,0.24145418,0.0
great product fans soda almost smells like dr pepper great taste great dr pepper bbq enthusiasts,great dr pepper product, great taste,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.4467328,0.44673282,0.5893624,0.44673282,0.1999999996
want save money consider product write going,good option, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.43624443,0.43624443,0.48332816,0.43624443,0.0
one night yorkie toothbrush breath mint almost ten loves greenies,love at first bite, my favorite,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.24609402,0.24609408,0.22125247,0.24609408,0.0
ordered even though price high see still good delicious beware however want nice whole wafers rolls bag contained part broken pieces,bit pricey, not as described,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.0383766,0.03837661,0.03286771,0.03837661,0.0
great growing amount sprouts tray full trays love,great sprouting, great for,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.30233014,0.3023303,0.17567213,0.3023303,0.4999999975
really like kashi products cinnamon taste overwhelming unlike subtle cinnamon harvest autumn wheat regret buying way strong even person really likes cinnamon,kind of gross, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3079325,0.3079326,0.43679884,0.3079326,0.0
tea works fiance digestive track issue product along essential enzymes helps absorb digest foods otherwise would give pains digestive track thank making product plan continue using long,tea that works to clear all digestive, great tea,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",1.0,0.64806736,0.64806724,0.35632014,0.64806724,0.1999999996
probably best hot chocolate home rich flavor relatively low calories love flavors,delicious, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.7567438,0.7567438,0.53944397,0.7567438,0.0
since used product previously knew getting product arrived timely manner packaged well fresh would order needed since longer find product locally care brands offered,cocoa, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.3245483,0.3245482,0.4146244,0.3245482,0.0
surprised find weak coffee good flavor even half cup weak,very weak, weak,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.9337878,0.9337879,0.36051676,0.9337879,0.9999999900000002
white tea blended green takes edge green sometimes grassy taste creates nice honey colored drink cups day easy,love it, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19886234,0.19886225,0.64212364,0.19886225,0.0
love stroopwafels tried sorts kind come shipper stroopwafels instead count advertised arrived tin even sticker top says count either someone stroopwafels advertised aware read count,not as advertised, not as advertised,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999994,1.0,0.18133804,1.0,0.9999999900000002
things last forever sucking mine ever since friday christmas telling things last weeks months things whole month worth candy probably worth dollars packed jaw breaker still sucking mine mm,last forever, love these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19948018,0.1994801,0.12429627,0.1994801,0.0
love tortilla chips difficult find foods meet criteria diet meet criteria taste great healthy various grains would recommend everyone,best and tortilla chips, great chips,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.7787024,0.77870244,0.5980376,0.77870244,0.249999999375
love peppermint metromint best refreshing matter thirsty every time go grocery store pick bottles hand pure delicious love minty freshness cools whole body thank metromint,best water ever, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.35027206,0.35027206,0.36318767,0.35027206,0.0
excellent sencha style green tea beautiful color amazing flavor brewer must careful however goes sublime bitter matter seconds difference minute minute seconds remarkable easy ruin highly recommended brewed correctly,quite good, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.403683,0.40368304,0.5507042,0.40368304,0.0
shipping fast product super durable hold dogs interest long going try better treat see works little better say give try long sale,ok, not for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.30495307,0.30495313,0.115384415,0.30495313,0.0
bought make blackberry sangria recipe found online worked great good stuff,made great, great for cooking,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.5,0.5805749,0.580575,0.38292506,0.580575,0.3333333322222222
excellent product bag like popcorn chowed bag night fell like movies,excellent, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.52216375,0.5221639,0.33163851,0.5221639,0.0
tablets quite odd work sort chalky taste let melt tongue get past effect amazing ate whole lemons limes oranges tasted like candy lasts quite awhile definately worth try,these are weird, the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.050125197,-0.050125234,0.08217424,-0.050125234,0.0
best tasting coffee ever tasted love bold flavor bitter taste taste like fertilizer like another brand name coffee tasted hands best tasting coffee definitely worth every penny,love this coffee, best coffee ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",1.0,0.78731585,0.7873157,0.7422136,0.7873157,0.249999999375
heating boiling thorough job microwave goes great rice flat bread,mm tasty, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18094143,0.18094143,0.11157318,0.18094143,0.0
best coconut water one tastes like freshly opened coconut every month since subscribed monthly delivery price keeps going,great product but price keeps going up, great stuff,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",0.8571428571428571,0.33103693,0.33103687,0.16905613,0.33103687,0.16666666638888888
fantastic price great service roland name trust bought lbs bag stored product air tight container loss quality perfect every time great size presentation chef unique product disappoint,pasta couscous, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20951127,0.20951128,0.49549064,0.20951128,0.0
really like taste awesome sugar doesnt keep night first didnt really like trying couple times cant get enough though favorite price went pretty cool fantastic,great taste keep me up, great taste,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=1.0, recall=0.25, fmeasure=0.4), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.6,0.86476725,0.8647673,0.5980445,0.8647673,0.6666666644444444
melted cellophane individual pop oriental phone printed wrapper intended gift absolutely unsuitable return,melted from, melted,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.95932984,0.95932984,0.2987205,0.95932984,0.9999999900000002
let bad reviews fool sour delicious fact gave one son gobbled even asked another definitely buy,these are great, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.31781405,0.317814,0.35502762,0.317814,0.0
able sleep dog gets hooked dental chews one enough dog drive crazy get offer special way start day,dog gone good, my dog loves these,"{'rouge1': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575)}",1.0,0.43873,0.43872985,0.3942129,0.43872985,0.249999999375
good value use put many asian recipes instead chicken vegetable broth result authentic asian taste recipes,good product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.87049866,0.8704986,0.25817227,0.8704986,0.3333333322222222
false almonds like would find almond hershey bar tiny chips like sand almost cannot even taste want almonds waste money,false dont waste your money, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14867306,0.14867307,0.2448054,0.14867307,0.0
love orange flavor tea smoothies mixed fresh lemon water sweetleaf one best tasting shipping fast wrapped securely,very good, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38884425,0.3888442,0.4997076,0.3888442,0.0
good flavors combo really strong set machine less water next time,good flavor, good stuff,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.59062517,0.5906253,0.33989328,0.5906253,0.3333333322222222
ugh changed formula blend tea tastes dusty oh sad box new says new look taste true bought boxes getting tossed disappointed purchase amazon taking back,disgusting, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.23177111,0.23177125,0.17027973,0.23177125,0.0
sack pistachios much better ones bought folks swiss colony however nothing special even pistachios convinced walmart local grocery store best place purchase pistachios even cheapest,pistachio is pistachio is pistachio, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.034396853,0.034396857,0.18997635,0.034396857,0.0
favorite gum hard find retail stores great price,sugar free gum, great gum,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.7397525,0.7397524,0.6911546,0.7397524,0.249999999375
best seafood fish seasoning found sprinkle kind seafood fish nicely seasoned flavor salty want salt add separately really nice herbs,yum, great salt,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.35200977,0.3520097,0.5130811,0.3520097,0.0
husband likes hot spicy foods really uses lot various foods,my husband loves this product, great sauce,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.30015564,0.30015576,0.3631507,0.30015576,0.0
great alternative oatmeal especially spouse cannot eat oatmeal due ibs,great cereal, great for,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.28819892,0.28819895,0.0317529,0.28819895,0.4999999975
taste gluten free breads leave blah taste except one excellent taste texture let us daughter enjoy bread family makes great pizza,gluten free bread that actually tastes good, great gluten free bread,"{'rouge1': Score(precision=0.75, recall=0.42857142857142855, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.6666666666666666, recall=0.3333333333333333, fmeasure=0.4444444444444444), 'rougeL': Score(precision=0.75, recall=0.42857142857142855, fmeasure=0.5454545454545454)}",0.7142857142857143,0.94447136,0.94447136,0.64564806,0.94447136,0.4285714279591837
wow open packet put cold hot water tastes great nice honey sweet got taste ginger know product like thanks recommending,you need to try this, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.15084024,0.15084012,0.5653914,0.15084012,0.0
huge popcorn fan tried sorts amish country brand popcorn best ever eaten absolutely delicious,the best popcorn have ever tasted, best popcorn ever,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.89372194,0.893722,0.7511389,0.893722,0.7499999981250001
received march pictured got sweet pops wanted kind would ordered box cherry orange grape blue berry assortment flavors huh disappointed,sweet and sour pops got sweet pops, not as described,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.039517105,-0.03951703,0.005718773,-0.03951703,0.0
like think tasty good keep hand car hunger,yum, good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29759464,0.29759464,0.3828795,0.29759464,0.0
hot coca tastes pretty good brewed oz setting however best ever tasted worst hard rate everyone different tastes like self happen like buy unless find something better,tastes pretty good, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41745842,0.41745836,0.3332332,0.41745836,0.0
good deal boxes special significantly cheaper buy stores great value packaged well special diet set subscribe save comes direct door every couple months makes sticking diet simple,incredible price, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.587785,0.5877849,0.29208672,0.5877849,0.0
excellent syrup tried real maple syrup missing try delicious treat next waffle pancake ect,wonderful, great syrup,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.38807422,0.38807434,0.7026994,0.38807434,0.0
quite pleased product tasty quite flavorful highly recommend rice select royal blend,an excellent product, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.91042745,0.9104274,0.4692414,0.9104274,0.3333333322222222
many ago korean family midwest kids delight freshly prepared authentic food chili flakes tasty addition korean dishes prepared home enjoy,great flavor, great taste,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.80364776,0.80364764,0.32821757,0.80364764,0.3333333322222222
like fluffy rice boyfriend loves sticky rice could find stick rice local market ordered rice sticky rice takes time soak came great boyfriend stick rice vegetables big balls happy,thai sticky sweet rice, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17207575,0.1720758,0.16717969,0.1720758,0.0
cannot complain taste good quick delivery first time trying tea usually drink peppermint one gave energy sustained throughout day,very good, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38884425,0.38884428,0.59160674,0.38884428,0.0
ordered pepper seeds magic plant nothing grew even one plant junk get money back,not happy, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17282495,0.17282495,0.14434817,0.17282495,0.0
coffee ok little weak price little high worth extra money,wolfgang puck dark roast, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.16267669,0.16267674,0.2084136,0.16267674,0.0
great stuff first thing morning need brain jolt without caffeine jitters get coffee later day daily fix hour energy decaf definitely clears fog,you just do not need the caffeine, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.012528932,0.012528917,0.094674274,0.012528917,0.0
love better oats muffins oatmeal fan oatmeal eat every day possible much love amazon say price rip purchase box wal mart,delicious but purchase elsewhere, great oatmeal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.36398607,0.36398625,0.6108444,0.36398625,0.0
bought houses decorating contest christmas really fun activity houses easy put together super cute,fun, fun,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000002,1.0000001,0.39124268,1.0000001,0.9999999900000002
great product dog loves healthy made sustainable ingredients,great treat for my dog, great product,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.38350388,0.3835038,0.579092,0.3835038,0.249999999375
kind bar made look varieties could find healthful delicious sweet chocoholic dream,kind chocolate cherry cashew, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5148368,0.5148368,0.5524934,0.5148368,0.0
bulbs buying big box store never seemed last anything close years color always seemed bit true color fair price fair shipping cost ones get,better then the big box store, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41676262,0.41676268,0.2783293,0.41676268,0.0
tried coffee first time recently love like medium roast coffee like dark roast coffee looking dark roast good choice coffee combination chocolate floral flavors highly flavorful aromatic one favorites,it is of taste, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34473294,0.34473288,0.755908,0.34473288,0.0
around recieved small box figured would like upon popping one mouth overpowering vinegar taste along crunchy non dissolving texture forced promptly spit disgusting huge waste money,disappointed, not as described,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.30013043,0.30013055,0.06916358,0.30013055,0.0
great lover chips happy find healthy alternative great flavorful snack,delicious just like salt and vinegar chips, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.53813386,0.53813386,0.6655277,0.53813386,0.0
found company online ordered basket fruit trial run family impressed product packaged importantly taste fruit definitely purchasing fruit,great bargain great fruit very impressed, great product,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.5566815,0.55668163,0.44011247,0.55668163,0.1999999996
believe best choice coffees used tassimo good taste give large normal mug size cup fresh brewed coffee gevalia coffees great small using cup coffe product,great big good tasting cup of coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=0.2857142857142857, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.2857142857142857, fmeasure=0.4444444444444445)}",0.7142857142857143,0.90613055,0.90613055,0.6740818,0.90613055,0.33333333277777777
without doubt worst coffee ever tasted reason ever tried box coffee wonderful people amazon canceled subscribe save item french roast coffee even smells horrible right box,not my cup of tea, not the best,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25)}",0.8,0.26202255,0.26202247,0.23962669,0.26202247,0.0
absolutely problem cups may one past tried different types worked ordered still problems pass trying coffee italian roast best ever,cups work great coffee fantastic, great coffee,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=1.0, recall=0.25, fmeasure=0.4), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.6,0.85077554,0.8507756,0.49252015,0.8507756,0.3999999992
mix add water wait use make wonderful belgian waffle bag little bit making waffles time well worth effort ordering shortly,best chocolate waffle have found, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28174007,0.28174013,0.20030668,0.28174013,0.0
experimenting gluten free cookie recipes made added tablespoon extra margarine tablespoon soy milk also added extra mini chips bake slightly make sure let cool sheet rack really love,great and easy, great for,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.6112698,0.6112698,0.08094461,0.6112698,0.4999999975
doctor suggested switch peanut butter almond butter since eat much healthier spread apples bananas even pancakes good stuff,tasty alternative to peanut butter, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41088772,0.41088772,0.28950262,0.41088772,0.0
