original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap,bert_score
zico coconut water takes sandy republic pick coconut right tree cut open hand straw drink milk zico next best thing,healthy and refreshing, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.36881113,0.8025726008415223,0.23132048547267914,0.36881113052368164,0.0,0.8630620241165161
son loves like feed wish would going order soon,love it, great for baby food,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.11298326,0.7841646843403578,0.4775875210762024,0.11298323422670364,0.0,0.8625065088272095
beans received virtually aroma brewed coffee smelled bad tasted worse worst coffee ever amazon credit gave refund wrote,terrible beans, weak coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23101526,0.8333160144090652,0.4758484661579132,0.231015145778656,0.0,0.9079388380050659
full flavor never go back smaller blow pops love super blow pops,very flavorful, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.51506025,0.8522944128513337,0.2931509017944336,0.515060305595398,0.0,0.9069335460662842
thanks betty crocker people gf option makes great pancakes strawberries wish box bigger,thank you, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4209035,0.8013755422830582,0.33208051323890686,0.42090362310409546,0.0,0.8576803207397461
corn company adults good kids appreciate shipping little steep used special events well worth price light fragile corn virtually hulls good quality,for company, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.47188145,0.8848208224773407,0.3705887198448181,0.4718815088272095,0.0,0.94643235206604
past bought local grocery store soft chewy moist delicious unfortunately batch received amazon dried crunchy stale wondering boxes sold expired buyer beware food items returned hesitant try,stale, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.2912475,0.8293233796954155,0.10262960195541382,0.29124751687049866,0.0,0.8988178372383118
pitbull sammy loves treats useful training well make breath smell overly bad,loves these, great treats,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4202015,0.8220190447568894,0.422870934009552,0.42020148038864136,0.0,0.8806721568107605
gloria jean coffees butter toffee cup portion pack keurig cup brewers love love love coffee definitely winner coffee junkie highly recommend flavor,love it, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18754682,0.8118009033799172,0.6989997625350952,0.18754670023918152,0.0,0.8874140381813049
love popchips less calories regular chips eat cheddar kinda tastes like white cheddar,popchips, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.21540058,0.8325382150709629,0.5134977698326111,0.21540068089962006,0.0,0.9082890748977661
got case pumpkin give two little weight diets low fat food makes feel full without many calories really enjoy also smells really good plus good,love love this, great gift,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19613554,0.7832184003293515,0.20485837757587433,0.1961355358362198,0.0,0.8549876809120178
love tea delicious also comes biodegradable pouches could better delicious taste jasmine great light caffeine would recommend tea day,love this tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.8339392,0.9056507300997234,0.6673063039779663,0.8339391946792603,0.3333333322222222,0.930305540561676
two words says healthy tasty got week back waffle maker made year old came fluffy perfect consistency,healthy and tasty, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6280783,0.827155066728592,0.4401094913482666,0.6280783414840698,0.0,0.8702106475830078
drink starbucks drip coffee instant tastes good great want make whole pot friends could believe drinking instant coffee,great quick cup of coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.6,0.9058772,0.8909813248736176,0.6692893505096436,0.9058773517608643,0.49999999875,0.9028554558753967
stuff tasted like pipe tobacco smells son like either ended throwing,horrible, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.40732765,0.8364902603626251,0.15511566400527954,0.40732765197753906,0.0,0.897752583026886
buffalo bills jerky far best jerky ever ever made point review let every one know alittle worried bout getting food somewhere like amazon man awsome buffalo bills,another awsome jerky, great stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2540008,0.7882365992665291,0.2106514871120453,0.2540007531642914,0.0,0.8560628294944763
true balsamic contains caramel wine vinegar antioxidants know use maybe reduce marinade something taste good,should have better, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28345484,0.7997625553607941,0.23978370428085327,0.2834547758102417,0.0,0.8665785789489746
purchased friend searching flavor instant coffee could find brewing aroma wonderful taste great,southern pecan coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.64914393,0.8749653708747285,0.704556941986084,0.6491440534591675,0.249999999375,0.9133614301681519
used combination low carb diet could indulge spaghetti rest family taste issue absorbs flavor whatever sauce put would eat alone though reminds lion king comment slimy satisfying,no carb option, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.012261737,0.7683398950379342,0.045369673520326614,-0.012261713854968548,0.0,0.85466468334198
dogs incredible chewers dinosaurs last long time love odd shapes textures favorite,long lasting favorite, my dogs love them,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.34309775,0.7621832400560379,0.4553520083427429,0.3430977463722229,0.0,0.8201848864555359
drink wonderful orange citrus flavor robust strong great natural alternative soda year old likes well would hesitate purchase,delicious, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.38728145,0.8132483687996864,0.39873039722442627,0.3872813880443573,0.0,0.8734874129295349
almonds big tasty packages order making cost better major supermarket,almonds, great soup,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.22007246,0.8011868524551391,0.2032066434621811,0.22007250785827637,0.0,0.8730908632278442
great item great service would recomend purchase thie moxie brings back memories used live great state maine,great product, great product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,1.0000001238276612,0.41088229417800903,1.000000238418579,0.999999995,1.0000001192092896
product use lot salads vegetables season meats delicious,delicious, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.50295365,0.8423220264911652,0.3445731997489929,0.5029537677764893,0.0,0.8967947363853455
would buy run lb lot hibiscus great making herbal tea great adding zest cocktails go well many things,simply superb, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.50933695,0.842010914683342,0.41148632764816284,0.5093370079994202,0.0,0.895952582359314
like eating soft plastic big pile back yard trees wont eat,tasteless, not as pictured,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.23260097,0.7618795311450958,0.08625703305006027,0.23260104656219482,0.0,0.8284416198730469
great product fans soda almost smells like dr pepper great taste great dr pepper bbq enthusiasts,great dr pepper product, great product,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.52915204,0.8630271458250793,0.3818356394767761,0.5291521549224854,0.49999999875,0.9010961055755615
want save money consider product write going,good option, good product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.64047956,0.8646167182589031,0.5374660491943359,0.640479564666748,0.3333333322222222,0.89975905418396
one night yorkie toothbrush breath mint almost ten loves greenies,love at first bite, my favorite,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.24609402,0.740856536924839,0.22125253081321716,0.24609407782554626,0.0,0.8040332794189453
ordered even though price high see still good delicious beware however want nice whole wafers rolls bag contained part broken pieces,bit pricey, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26692444,0.8212550240755081,0.32025378942489624,0.2669244408607483,0.0,0.8917447924613953
great growing amount sprouts tray full trays love,great sprouting, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.3835065,0.8210906505251383,0.29298001527786255,0.38350653648376465,0.3333333322222222,0.871383547782898
really like kashi products cinnamon taste overwhelming unlike subtle cinnamon harvest autumn wheat regret buying way strong even person really likes cinnamon,kind of gross, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3079325,0.8011382582783699,0.43679875135421753,0.307932585477829,0.0,0.8662033081054688
tea works fiance digestive track issue product along essential enzymes helps absorb digest foods otherwise would give pains digestive track thank making product plan continue using long,tea that works to clear all digestive, great tea,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",1.0,0.64806736,0.7984497628091975,0.3563201427459717,0.6480671167373657,0.1999999996,0.8300945162773132
probably best hot chocolate home rich flavor relatively low calories love flavors,delicious, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.7567438,0.8429865455627442,0.5394439697265625,0.7567440271377563,0.0,0.8777938485145569
since used product previously knew getting product arrived timely manner packaged well fresh would order needed since longer find product locally care brands offered,cocoa, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.3245483,0.8288886439800263,0.4146244525909424,0.32454824447631836,0.0,0.8957447409629822
surprised find weak coffee good flavor even half cup weak,very weak, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3103938,0.8575176990032196,0.24369993805885315,0.3103940486907959,0.0,0.9286556839942932
white tea blended green takes edge green sometimes grassy taste creates nice honey colored drink cups day easy,love it, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19886234,0.8096546858549118,0.6421236991882324,0.1988622546195984,0.0,0.8841492533683777
love stroopwafels tried sorts kind come shipper stroopwafels instead count advertised arrived tin even sticker top says count either someone stroopwafels advertised aware read count,not as advertised, not as advertised,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999994,1.0000002226213716,0.18133799731731415,1.0000001192092896,0.9999999900000002,1.000000238418579
things last forever sucking mine ever since friday christmas telling things last weeks months things whole month worth candy probably worth dollars packed jaw breaker still sucking mine mm,last forever, excellent product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.0758121,0.7926173159480095,0.12395621091127396,0.07581201195716858,0.0,0.8747894167900085
love tortilla chips difficult find foods meet criteria diet meet criteria taste great healthy various grains would recommend everyone,best and tortilla chips, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3958828,0.7582959654927254,0.417000949382782,0.39588281512260437,0.0,0.8117601871490479
love peppermint metromint best refreshing matter thirsty every time go grocery store pick bottles hand pure delicious love minty freshness cools whole body thank metromint,best water ever, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37584627,0.7831352964043617,0.4131169319152832,0.3758464753627777,0.0,0.8409178256988525
excellent sencha style green tea beautiful color amazing flavor brewer must careful however goes sublime bitter matter seconds difference minute minute seconds remarkable easy ruin highly recommended brewed correctly,quite good, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.403683,0.827681525349617,0.5507041215896606,0.4036831259727478,0.0,0.8882485628128052
shipping fast product super durable hold dogs interest long going try better treat see works little better say give try long sale,ok, dogs love them,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.1623863,0.7875483849644661,0.3570120930671692,0.16238626837730408,0.0,0.8624237179756165
bought make blackberry sangria recipe found online worked great good stuff,made great, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",1.0,0.7211908,0.8636807334089731,0.3940272331237793,0.7211910486221313,0.3333333322222222,0.8924415111541748
excellent product bag like popcorn chowed bag night fell like movies,excellent, great popcorn,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.3417539,0.8205826818943024,0.6104849576950073,0.3417539596557617,0.0,0.8851776719093323
tablets quite odd work sort chalky taste let melt tongue get past effect amazing ate whole lemons limes oranges tasted like candy lasts quite awhile definately worth try,these are weird, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.111099444,0.7776471314579249,0.20946648716926575,0.11109956353902817,0.0,0.8554112911224365
best tasting coffee ever tasted love bold flavor bitter taste taste like fertilizer like another brand name coffee tasted hands best tasting coffee definitely worth every penny,love this coffee, best coffee ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",1.0,0.78731585,0.8635399281791107,0.7422136068344116,0.7873156070709229,0.249999999375,0.8899198174476624
heating boiling thorough job microwave goes great rice flat bread,mm tasty, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18094143,0.8450795491039753,0.11157318949699402,0.18094150722026825,0.0,0.9249040484428406
best coconut water one tastes like freshly opened coconut every month since subscribed monthly delivery price keeps going,great product but price keeps going up, great taste,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",0.8571428571428571,0.26647073,0.7864456260120982,0.3464200794696808,0.2664707899093628,0.16666666638888888,0.8475474119186401
fantastic price great service roland name trust bought lbs bag stored product air tight container loss quality perfect every time great size presentation chef unique product disappoint,pasta couscous, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20951127,0.7780061137676239,0.49549058079719543,0.20951128005981445,0.0,0.8481559157371521
really like taste awesome sugar doesnt keep night first didnt really like trying couple times cant get enough though favorite price went pretty cool fantastic,great taste keep me up, great tasting,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=1.0, recall=0.25, fmeasure=0.4), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.8,0.72786295,0.8455701398661988,0.5547603964805603,0.7278631925582886,0.249999999375,0.8745774626731873
melted cellophane individual pop oriental phone printed wrapper intended gift absolutely unsuitable return,melted from, melted,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.95932984,0.9043235638717911,0.29872047901153564,0.9593300223350525,0.9999999900000002,0.8968560695648193
let bad reviews fool sour delicious fact gave one son gobbled even asked another definitely buy,these are great, not as good as expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.6666666666666667,0.1518254,0.8023068855702877,0.41051918268203735,0.15182556211948395,0.0,0.879643440246582
able sleep dog gets hooked dental chews one enough dog drive crazy get offer special way start day,dog gone good, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26410994,0.7774300533533096,0.08995494991540909,0.26410990953445435,0.0,0.8432692885398865
good value use put many asian recipes instead chicken vegetable broth result authentic asian taste recipes,good product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.87049866,0.9704607820177531,0.25817224383354187,0.8704984188079834,0.3333333322222222,0.9994732141494751
false almonds like would find almond hershey bar tiny chips like sand almost cannot even taste want almonds waste money,false dont waste your money, not as good as expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3227654,0.7814107391238213,0.22187304496765137,0.3227654993534088,0.0,0.8431301712989807
love orange flavor tea smoothies mixed fresh lemon water sweetleaf one best tasting shipping fast wrapped securely,very good, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38884425,0.8273832589387894,0.4997076392173767,0.3888443112373352,0.0,0.8890712857246399
good flavors combo really strong set machine less water next time,good flavor, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.7554196,0.8920313155651093,0.38496240973472595,0.7554196119308472,0.0,0.9323910474777222
ugh changed formula blend tea tastes dusty oh sad box new says new look taste true bought boxes getting tossed disappointed purchase amazon taking back,disgusting, disgusting,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.9999999,0.9999999293665192,0.19686980545520782,0.9999997615814209,0.9999999900000002,0.9999999403953552
sack pistachios much better ones bought folks swiss colony however nothing special even pistachios convinced walmart local grocery store best place purchase pistachios even cheapest,pistachio is pistachio is pistachio, stale,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.00894014,0.697883753022179,0.11521665751934052,0.008940243162214756,0.0,0.7747310400009155
favorite gum hard find retail stores great price,sugar free gum, great gum,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.7397525,0.869522911291446,0.6911544799804688,0.7397522926330566,0.249999999375,0.9002669453620911
best seafood fish seasoning found sprinkle kind seafood fish nicely seasoned flavor salty want salt add separately really nice herbs,yum, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38725698,0.7467212721705436,0.10733392089605331,0.3872568905353546,0.0,0.7995703220367432
husband likes hot spicy foods really uses lot various foods,my husband loves this product, spicy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26409447,0.7741516289114952,0.5821632146835327,0.26409438252449036,0.0,0.8396278023719788
great alternative oatmeal especially spouse cannot eat oatmeal due ibs,great cereal, great,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.30067915,0.8163284262264794,-0.016138680279254913,0.30067911744117737,0.4999999975,0.8669787645339966
taste gluten free breads leave blah taste except one excellent taste texture let us daughter enjoy bread family makes great pizza,gluten free bread that actually tastes good, great gluten free,"{'rouge1': Score(precision=0.6666666666666666, recall=0.2857142857142857, fmeasure=0.4), 'rouge2': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rougeL': Score(precision=0.6666666666666666, recall=0.2857142857142857, fmeasure=0.4)}",0.8571428571428571,0.75163025,0.8159527914742227,0.4303378760814667,0.751630425453186,0.2857142853061225,0.8386302590370178
wow open packet put cold hot water tastes great nice honey sweet got taste ginger know product like thanks recommending,you need to try this, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1340499,0.7701751258969307,0.47707033157348633,0.13404986262321472,0.0,0.8453240394592285
huge popcorn fan tried sorts amish country brand popcorn best ever eaten absolutely delicious,the best popcorn have ever tasted, great popcorn,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.83212185,0.8467902061819239,0.7772775888442993,0.8321219682693481,0.1999999996,0.8694907426834106
