original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap,bert_score
lot one family manage eat thanks hard find item,yum, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.2993596,0.7638674718141556,0.3192597031593323,0.29935961961746216,0.0,0.8254581093788147
tried tea yet purchased reviewing article dr oz suggest using mixed another tea boost ones metabolism,tea, great tea,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.90783787,0.8636400722707336,0.6326391696929932,0.9078377485275269,0.4999999975,0.8723238110542297
always liked balsamic vinegar salads fruit anything else suits taste moment rec particular balsamic vinegar birthday gift sister previous reviewer said like balsamic want new taste experience give try,heavenly taste experience, great taste,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.8530426,0.8989110660365479,0.515271782875061,0.8530426025390625,0.249999999375,0.9241089820861816
wintergreen mints family time favorite contain additives trying avoid friends family hardest time finding local health stores subscribing sooooo convenient organic tasty thank amazon newman,love love love em, love it,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.7146802,0.8101408790792054,0.09873208403587341,0.7146801948547363,0.4999999975,0.8279036283493042
length nature path cereal know good nature path go cereal amazon one tastes like winner lots chocolate squares decent amount strawberries especially top bag,feel the love of love crunch, love it,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.60046446,0.8012760662699199,0.06077127903699875,0.6004645824432373,0.3333333322222222,0.8324928283691406
tart one would expect standard freshly squeezed lemonade certainly like minute maid snapple stuff goes smoother weak lemon taste know would buy acquired taste,different than your standard lemonade, not my favorite,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2985107,0.7583891332149506,0.22187085449695587,0.2985107898712158,0.0,0.8194370865821838
mini poodle cannot chew biscuits rawhide textures treats soft enough still provide workout gums remaining teeth appreciate fact ingredients domestic manufactured us,safe easy to chew tasty, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2843352,0.7779947543144227,0.369135320186615,0.2843351364135742,0.0,0.8423236608505249
like ease mix tried anything pancakes great add cottage cheese mix add protein made less fluffy less tasty cannot wait try mix chicken really miss fried chicken,great pancakes, great pancakes,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999994,0.99999999985,0.5534505844116211,1.0,0.999999995,1.0
product excellent training treat everyday treat dog absolutely loves,great product for dogs, greenies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23734868,0.7606044667959213,0.12117798626422882,0.23734861612319946,0.0,0.8266556262969971
realize food ground fine paste dog seem like much also smells pretty bad said high quality food concerns,high quality food but, not my dog loves it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.25,0.15830031,0.7609122928977013,0.362524151802063,0.15830031037330627,0.0,0.8331458568572998
found finally quite disappointed ok best nothing like potato chips though,not potato chips, not good,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.2951962,0.7880095601081849,0.42983201146125793,0.29519617557525635,0.0,0.852606475353241
popchips perfect late afternoon snack gives energy need hours set periodic automatic shipments,excellent snack, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.64114654,0.8365928733348847,0.21116456389427185,0.6411464214324951,0.0,0.8796806931495667
try never drink tea sister lives uk turned onto strong flavorful shipment came earlier expected shipping reasonably priced,greatest tea in the world, great tea,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.8671231,0.8826019263080018,0.41457629203796387,0.8671231269836426,0.249999999375,0.9048925638198853
good quality large size useful properly packaged bag,baking soda, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28258368,0.8046845331788063,0.39500758051872253,0.28258368372917175,0.0,0.8721151947975159
ordered friend mothers day cannot stop raving shoe well crafted packaging well done delightful gift something definitely different ordered another one birthday present,simply delicious, delicious,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.9066848,0.87429603092323,0.29023903608322144,0.9066847562789917,0.4999999975,0.8842534422874451
coconut water really like tried others almost made sick fresh clean taste really like hope batches stay,clean fresh taste to me, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2562232,0.7825898447632791,0.2010684460401535,0.25622305274009705,0.0,0.8496158123016357
according constantly brings kongs trying get stuff liver paste,loves it, my dog loves this,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}",1.5,0.6516519,0.8398443495477265,0.15777930617332458,0.6516519784927368,0.4999999975,0.8658096790313721
love able use crock pot stove oven microwave keep hand regular potatoes sometimes go rot,wonderfully convenient, love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.24841176,0.8326808527112007,0.18745169043540955,0.24841174483299255,0.0,0.9058800339698792
best tasting green tea around bit pricey tried yogi green tea cheaper good smooth rich tasting stick traditional medicinal,great tasting, great tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.48920512,0.836911365952537,0.6562564373016357,0.48920512199401855,0.3333333322222222,0.8807411193847656
big boy put meat diet loves food little less solid cats love even eat little veggie pieces cat leaves peas behind though darn expensive would buy,great quality cats love it, my cats love this,"{'rouge1': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445)}",0.6,0.81529295,0.9220849877220902,0.5455882549285889,0.8152932524681091,0.49999999875,0.9444605112075806
pump purchased flavor bottles made fit pumps good action good delivers ml per pump great couple pumps per drink,great pump for bottles purchased for, fenugreek,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.13322426,0.7244536942243577,0.05338238179683685,0.13322430849075317,0.0,0.7945866584777832
quick easy hurry solution dinner kept chops moist provided good flavor good job,as advertised, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38840026,0.8399293771386147,0.277617484331131,0.38840028643608093,0.0,0.9030459523200989
excellent tasting honey go top favorites note cinnamon mixed somewhere sweet flower nectar crazy spout bottle however seem airtight,yum, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.35514545,0.7444679379463196,0.40874189138412476,0.35514533519744873,0.0,0.7995641827583313
title says cookies arrived chocolate melted others stuck together wafer separated stuck chocolate top cookie appears box little banged around somewhere along way package delivered,arrived melted together, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.034901083,0.7739223907887937,0.027535956352949142,0.03490091860294342,0.0,0.8571992516517639
best tea monthly shipment need two travel mug full day way work treat love tea,favorite of all, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26700047,0.7884685662388802,0.7350685596466064,0.2670004069805145,0.0,0.8553094863891602
microwave pork rinds make great easy snack diabetics extremely low carb hi protein also low fat dieting,wonderful snack item, great snack,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.91913855,0.9297320210746186,0.4490971565246582,0.9191385507583618,0.249999999375,0.9532136917114258
spicy chips lot great flavor warned left breath afterwards first time ate night even brushing could taste mouth next morning careful eat especially hanging people later day,tasty but make sure you have gum, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26150987,0.7652695667743683,0.3931692838668823,0.2615097761154175,0.0,0.8299598693847656
love product adds flavor water without nasty artificial sweetners hope product stay,refreshing addition to water, tastes like plastic,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34028256,0.8133261376619338,0.4927598237991333,0.34028273820877075,0.0,0.8772292733192444
peppercorns arrived days ordering like however black pits left like couple stones find pound lentils happy product probably order spices company,this product is of quality, great product,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.7677835,0.8687748360300518,0.2614922821521759,0.7677832841873169,0.3333333322222222,0.8944777846336365
taste nothing worry taste great high sodium salt worry though might try something else lighter eventually came next day ups expiration feb means good four months impressed,good taste and healthier choice, good but not too salty,"{'rouge1': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004)}",0.8,0.5874576,0.7878470382570429,0.5685328245162964,0.587457537651062,0.1999999996,0.8230277895927429
addicting fantastic snack mix wonderful variety crackers blend flavors,wonderful blend of flavors, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.53434795,0.7991022074222565,0.5283404588699341,0.5343480110168457,0.0,0.8463309407234192
like pop tarts pack convenient way house,pop tarts are awesome, great popcorn,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.50836575,0.803650815486908,0.3561858534812927,0.5083659887313843,0.0,0.853405773639679
provides tasty alternative boxed rice products interesting flavors without kick spice may afraid great introduction indian cuisine,convenient and tasty, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.50044906,0.8074505531787872,0.33398544788360596,0.5004490613937378,0.0,0.858243465423584
taste amazing best jerky ever kind expensive amazon lower price slightly hopefully happens offering jack link products promo code anyone likes jerky simply looking convenient high protein snack give try,wow, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.36508548,0.8150700092315675,0.46448948979377747,0.3650856018066406,0.0,0.8772377967834473
dogs love treats taste good much healthier,review, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",4.0,0.1847108,0.7639047726988792,0.5308454036712646,0.1847107708454132,0.0,0.8344166874885559
really helped maintain milk supply especially going back work would make excellent shower gift,it really works, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3554319,0.8129645800590516,0.39152684807777405,0.3554319143295288,0.0,0.8756492733955383
delicious item tastes fresh amazon packages little smashed upon receipt bother like break package take go snacks kids love much cheaper whole foods place seen,delicious, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.7567438,0.8429865455627442,0.43044549226760864,0.7567440271377563,0.0,0.8777938485145569
quaker soft baked cereal bar banana nut bread flavor good could definitely eat one sitting yummy,tried this bar and loved it, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41992402,0.7775644314289093,0.38648509979248047,0.4199240207672119,0.0,0.8312997221946716
worked well part th birthday gift box filled treats sure close enough fun give recipient thought fun get,great birthday gift, great gift,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.844575,0.9037796800661992,0.5897848606109619,0.8445749878883362,0.6666666644444444,0.9162882566452026
thought would try sticking uncle joes jerk sauce sweet hot hot going put jerk label,dont waste your money, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34320202,0.7807729825377464,0.26555222272872925,0.3432019054889679,0.0,0.8408320546150208
dog loves dingo products gets one week big treat loves,favorite, great dog food,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.28704754,0.7843869107961655,0.6104434728622437,0.2870475649833679,0.0,0.8492150902748108
love iced tea watching weight husband diabetic delicious affordable easy prepare drink suits us year long moving va local markets carry found line lower cost pleased purchase,quick and reliable service great product, great tea,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.26105952,0.7654726156509036,0.40054935216903687,0.261059433221817,0.16666666638888888,0.8246649503707886
load whenever go visit canada going family send cheetos never compare flavor compared cheezies cheezies best even husband die hard cheetos fan converted tasted cheezies,love love them, love it,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.7435216,0.8910662481169007,0.12977991998195648,0.7435215711593628,0.9999999900000002,0.8989108204841614
bought small bottles locally fell love sesame oil benefits health excellent price size cannot beat space would buy one time get use spout pouring quality content price totally worth adjustment,happy customer, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5232695,0.8550330567359924,0.3864971399307251,0.5232694149017334,0.0,0.9093379974365234
bought husband really likes likes trying one new fav makes smile makes smile,fast food at home, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.30477822,0.7949643391370773,0.2784780263900757,0.30477815866470337,0.0,0.8595887422561646
chia seeds great glad double bagged zip bag came small hole side would chia seeds everywhere,double bagged, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17094481,0.8088861125707626,0.2548907995223999,0.17094486951828003,0.0,0.8854666352272034
boston terriers destroy every toy get paws even ones made tough chewers dental dinos best things ever last forever least feel getting worth highly recommend,for tough chewers, my dog loves this,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.27250448,0.7822106611728668,0.3726408779621124,0.27250444889068604,0.0,0.8479281663894653
one reviewer said careful eat entire package well work incredible one co workers ordered case last week office,addictive little cookie, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.23387848,0.7306019158661365,0.20582441985607147,0.23387853801250458,0.0,0.7935893535614014
took sips tea nearly gagged think tastes spicy like nutmeg cannot stand taste smell nutmeg cannot drink tea two cents,tastes awful, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32072157,0.8604185873270035,0.13466030359268188,0.32072168588638306,0.0,0.9310756325721741
got nestle cerelac product open one open would like,product, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.15195906,0.7874036228656769,0.010110633447766304,0.15195894241333008,0.0,0.8630738854408264
received plants today exactly promised ordered friday afternoon po box monday morning blast trying decide container display,delightful, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.5330274,0.8445125871896744,0.08415882289409637,0.5330274701118469,0.0,0.8968896269798279
always lookout good gluten free pasta one cooks al dente nicely son quite likes would make good pasta pasta salad since hold sauces well reheating,very good gluten free pasta, great pasta,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.7331164,0.880051913010995,0.7357609868049622,0.7331163883209229,0.1999999996,0.9141486287117004
high quality herbal tea beautiful tin open tin strong scent peppermint brewed tea disappoint buy,delish, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.18322214,0.7678374080359937,0.7101402878761292,0.18322224915027618,0.0,0.8389020562171936
understand rice pricy ordered sept use dates different varies years also rice nutty flavor brands used,what confused me, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.0016635787,0.7732640131004155,0.17534728348255157,0.0016637127846479416,0.0,0.859052836894989
little family three super health nuts even th comes home school wants something warm stomach fix dr soup great product quick wholesome meal,great for kids, great soup,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.16473556,0.806887121614263,0.5670703649520874,0.16473563015460968,0.3333333322222222,0.8726173639297485
love dark chocolate really enjoyed previous order lindt chocolate bars type prefer available ordered fine bit sweet,good but little too sweet, chocolate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32736635,0.7672199559211732,0.6665129661560059,0.32736635208129883,0.0,0.8270047903060913
delicious great pork chops chicken lived okinawa cannot buy locally case every year give christmas presents daughter husband children like one favorites,sauce, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.55598164,0.9383572745323181,0.35058969259262085,0.5559816360473633,0.0,0.9993761777877808
tastes vaguely bad fish good idea bit putting nothing replace real bacon plus real mayo,blech, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.261767,0.7890123611688614,0.30766353011131287,0.26176708936691284,0.0,0.8563207387924194
made excellent item put gift basket really enjoyed full flavor,excellent gift item, great gift,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.88645756,0.9071529125979798,0.5952811241149902,0.8864576816558838,0.249999999375,0.9306676387786865
got try nice freshly ground spices put everything eggs chicken breasts taco meat anything nice smokey flavor minimal heat worth try,one of my favorite spices, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.50686073,0.7970691961050034,0.4625864028930664,0.5068606734275818,0.0,0.8462099432945251
purchased pens cake pops since let us face wiltons pens worked perfectly created great looking lines shapes used drawing chocolate always receive amazing results definitely purchase,amazing product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.9220976,0.9736366033220745,0.35646361112594604,0.9220976829528809,0.3333333322222222,0.9989886283874512
zico coconut water takes sandy republic pick coconut right tree cut open hand straw drink milk zico next best thing,healthy and refreshing, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4469384,0.8186944925785065,0.3036586046218872,0.4469383955001831,0.0,0.8748986721038818
son loves like feed wish would going order soon,love it, great for baby,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.28805855,0.818407040834427,0.4005770683288574,0.2880585193634033,0.0,0.886936604976654
beans received virtually aroma brewed coffee smelled bad tasted worse worst coffee ever amazon credit gave refund wrote,terrible beans, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18090044,0.7889347231388093,0.10923707485198975,0.18090057373046875,0.0,0.8625240921974182
full flavor never go back smaller blow pops love super blow pops,very flavorful, love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33203587,0.8358860188722611,0.21616500616073608,0.3320358395576477,0.0,0.9029372334480286
thanks betty crocker people gf option makes great pancakes strawberries wish box bigger,thank you, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4209035,0.8013755381107331,0.3320804834365845,0.4209035634994507,0.0,0.8576803207397461
corn company adults good kids appreciate shipping little steep used special events well worth price light fragile corn virtually hulls good quality,for company, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.47188145,0.8848208224773407,0.37058883905410767,0.4718815088272095,0.0,0.94643235206604
