original_text,original_summary,predicted_summary,rouge_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
husband loves coffee says smooth loves extra zing give morning,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",1.0000001,1.0,1.0000000081946503,0.5300270915031433,1.0000001192092896,0.999999995
searching replacement ghirardelli excellent discontinued expresso escape bars tried unfortunately ordered tried parts could detect hints chocolate coffee kept trying could believe tasting ended throwing rest away,no taste, not as good as hoped,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.36672455,0.8550364375114441,0.7952035185694695,0.17933566868305206,0.3667246401309967,0.0
eat nutella almost every morning love kids love seems go well things yummy,love it, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.47205707,0.9048643112182617,0.8474218690395355,0.15787994861602783,0.4720569849014282,0.0
dog loves food seems happy looking good coat pretty shiny asked liked seemed excited,my dog loves this, my dog loves it,"{'rouge1': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rouge2': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.75, recall=0.75, fmeasure=0.75)}",0.92647314,0.9781128168106079,0.9751546464850556,0.5667643547058105,0.9264730215072632,0.999999995
expiration date smashed stale edible real enjoyable price paid one best pretzel purchased publix stopped carrying must find another addiction,bit on the stale side, melted,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.388357,0.8468642234802246,0.7893627899885177,0.0908287763595581,0.3883569836616516,0.0
daughter diagnosed celiac years ago gone without pancakes ever since happened come across grocery store really expecting good results good non celiac members family even prefer gf version regular try,yummy, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3361746,0.8479001522064209,0.7866423636674881,0.16093921661376953,0.3361746668815613,0.0
tastes great found product walmart price really update double checked price walmart product amount costs compared,bad price on miso, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.26951998,0.8571247458457947,0.7902786681056023,0.41463643312454224,0.26951995491981506,0.0
received icing super fast used ice sugar cookies tasted fabulous easy color convinced many cookies frosting homemade super simple time saver,great taste easy to color, great tea,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.5324831,0.8519158363342285,0.8099980697511836,0.29430946707725525,0.5324831008911133,0.1999999996
fourth order newman organic raisins consistently best ever trying organic raisins health food stores including trader joes better price delivered right door love,product, great pasta,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.20805213,0.8692644834518433,0.7969016799330713,0.22997912764549255,0.20805206894874573,0.0
impression fruit similar fruit close good juice like much,not as good as, not good,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.8682101,0.8954042196273804,0.896638502774646,0.08733339607715607,0.8682100772857666,0.9999999900000002
tart bitter aftertaste horrible diet rootbeer makes feel bad drinking probably ever buy brand name,no good, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.7469858,0.9601783752441406,0.9164495515823364,0.1955072283744812,0.746985912322998,0.0
like coffee says go said,like this coffee, coffee,"{'rouge1': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5)}",0.8972404,0.8479276299476624,0.8409417074168747,0.5992766618728638,0.8972405791282654,0.4999999975
trying make cake pops look like wanted cake taste like watermelon worked perfect overwhelming mixed gluten free cake mix several coworkers celiac great decently priced super convenient,yum yum good, best gluten free,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.23657192,0.7947818040847778,0.7318636655807496,0.35764119029045105,0.2365720272064209,0.0
bought like girl scout cookies love kind stale though mostly reason gave four stars even though think three,okay, not as good as expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.34738207,0.848343551158905,0.7878259325027467,0.2746087908744812,0.34738194942474365,0.0
everything arrived good shape received wanted fast delivery would buy people,instant noodles, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.28321952,0.8385773301124573,0.7745449569821359,0.4419466257095337,0.28321942687034607,0.0
remembered kid giving party favors went great better giving little plastic rings,pez who does not love them, great candy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.14760454,0.8232130408287048,0.7512240587174893,0.4741758704185486,0.14760459959506989,0.0
highly recommend soup use less water make thicker add broccoli corn mixture pour top baked potatoes yummy,delicious, great soup,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.54982984,0.8740804195404053,0.8251604664325715,0.6088622808456421,0.5498298406600952,0.0
tea actually tastes way rose smells like sipping roses drink glad purchased amazon looked every regular food store well unusual stores like trader joes carry unusual food items could find,sweet rose tea, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.08351067,0.8173890113830566,0.7414958579838277,0.028937464579939842,0.08351068198680878,0.0
wow brownie coffee cup zero calories hard find decaf coffee good taste product really fits bill,chocolate brownie whole decaf coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.674556,0.8722242712974548,0.8372207569992656,0.6700217723846436,0.6745558977127075,0.16666666638888888
delicious treat dogs unhappy paid product never received,delicous treat for dogs, dogs love them,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}",0.31605476,0.8259168863296509,0.7729490288904564,0.3302196264266968,0.31605473160743713,0.249999999375
great powder really good kick maintaining good flavor like sprinkle pizza eggs even pop corn going make sure stay stocked stuff,tasty and spicey, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.38236666,0.8415493965148926,0.7841601228713989,0.29799506068229675,0.3823666572570801,0.0
far orange mango favorite flavor tried yet pink grapefruit good calories carbs replaced diet coke everyday beverage problems tall oz bottle makes easier fit fridge ice chest,best flavored water have ever had, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6072002,0.8236212134361267,0.7837630939483643,0.27914169430732727,0.607200026512146,0.0
buying dog years excellent gum disease highly recommend product rather pricey still beats getting dental cleaning vet issue size chews uniform expected size really extra large,excellent product, dog loves it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.32026857,0.8622376918792725,0.7984327185153962,0.3485686480998993,0.32026851177215576,0.0
quality product packed flavor savor price case cant beat love bbq kettle corn flavors best,excellent, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6629044,0.892823338508606,0.8499443197250366,0.40461182594299316,0.6629045009613037,0.0
looking forward crushed pepper pizza pasta dishes boy super disappointed smokey flavor heat ended buying food much heat flavor waste time money wish could get refund,not hot at all, best gluten free pasta,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.15483457,0.8084220886230469,0.738418297469616,0.3249461352825165,0.1548345386981964,0.0
bake cakes filling attempt make delicious easy use point trying duplicate case price great much deal buying individual cans grocery store continue buy product years come importantly cake customers love,perfectly simple and delicious, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.5154018,0.8637800216674805,0.8134801441431045,0.3333497643470764,0.5154017806053162,0.0
make soy low fat milk stevia sweetening add dash real vanilla cinnamon enjoy cup guilt free hot cocoa love,guilt free chocolate experience, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22998971,0.8553272485733032,0.7858937990665436,0.3244544267654419,0.2299896478652954,0.0
best bit honey ever eaten always bought product local grocery store always hard figured suppose way eating box bought know better candy soft delicious plan continue buying bit honey,fresh soft candy, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4800915,0.8713184595108032,0.8177930194139481,0.3444373309612274,0.48009151220321655,0.0
chips best tasted filled chemicals taste tangy vinegar well potato greasy perfectly crispy like salt vinegar tanginess even bother try definitely zip love children friends love even year old loves,fabulous, best chips ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27723593,0.8178747892379761,0.7554938104748726,0.5944835543632507,0.2772357165813446,0.0
cannot keep house limit one box every weeks addicting,completely addicting, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17002064,0.8641788363456726,0.7896623975038528,-0.08847993612289429,0.17002063989639282,0.0
addicted oatmeal little hint add cup plain quick oats make little less sweet get added fiber,love this oatmeal, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3002571,0.859880805015564,0.7949107247591018,0.21225912868976593,0.30025714635849,0.0
really good alternative non dairy creamers grocery store sugar free,syrup, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.37878305,0.8707610964775085,0.8101998043060303,0.30934956669807434,0.37878310680389404,0.0
sweet treats really something write home crispy slightly sweet enough satisfy sweet tooth blend raisins almonds perfect make sure take might eat much intended,absolutely wonderful, my favorite snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.14935292,0.8669000267982483,0.7906647318601608,0.4587816596031189,0.14935296773910522,0.0
product arrived durable packaging helps protect freshness well chips crunchy nicely sized flavorful delighted find item continue purchase,bare fruit dried apple chips, great chips,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.5255829,0.8608452677726746,0.816551544657957,0.522853672504425,0.5255829095840454,0.16666666638888888
delicious tastes better expected instant mix flavors full warm apple deliciousness making warm treat fast easy makes great bed drink since caffeine free,tasty, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.8169325,0.9994568228721619,0.9566964113712312,0.4753396213054657,0.8169324398040771,0.0
bought present wife loves seemed like better option salt super small amounts enough salts hundreds dishes,love it, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.25778836,0.9118221998214722,0.8386851692199708,0.37294435501098633,0.25778841972351074,0.0
learned tea diet book let tell awesome tastes great gives real energy boost would definitely buy,great tea, great tea,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.9999999,1.0,0.9999999831606995,0.5283828973770142,0.9999997615814209,0.999999995
like bbq beef snacks buy one think love,like bbq beef buy this, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.41548997,0.8292933106422424,0.7754482775926591,0.5120148658752441,0.41548997163772583,0.0
love gummy bears absolute best price excellent delivered degree heat melting break smaller packs get stale works wonderfully,nothing beats haribo, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.2883172,0.8609475493431091,0.795034990310669,0.23569351434707642,0.28831708431243896,0.0
done well food since switched foster smith food last year,excellent product, my cats love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.15290287,0.8625884652137756,0.7870328259468079,0.19205856323242188,0.15290296077728271,0.0
first batch arrived flat dead could second batch ok,kefir grains, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.097160436,0.7568671107292175,0.6879816369712354,0.09277752786874771,0.09716053307056427,0.0
love green mountain nantucket coffee every thing hoped would taste aroma awesome certainly purchase try might love get coffee amazon easy delivery quick pamela,green mountain nantucket coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.5462483,0.8823632597923279,0.8383643118023082,0.6541252136230469,0.5462482571601868,0.1999999996
good flavor nice crunch many broken one shape crunchy sugar sprinkled top light butter tastes like coconut cookie good cookie next time spend little better ones tins,little disappointing, tasty,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.23784117,0.8950752019882202,0.8222165670990944,0.4891801178455353,0.23784121870994568,0.0
sample factory indiana best gummy candy get wrong liked candy like gummy bears stuff tastiest one ever recommend candy anyone likes sweet stuff,best gummi candy ever, great candy,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.71886283,0.8990204334259033,0.865438784110467,0.6250471472740173,0.718862771987915,0.1999999996
pretty good tacos dipping sauce hot creamy thick,nice dip, great hot sauce,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4360898,0.8669970035552979,0.8108236005902291,0.6607199311256409,0.43608996272087097,0.0
decaf cappuccino tastes like caffeinated stuff live small town unable find decaf cappuccino anywhere stuff good would highly recommend,very good, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.33027086,0.8943135738372803,0.8280011868476869,0.43726566433906555,0.33027100563049316,0.0
bought wife pregnant drinks everyday likes guess helps reduce delivery pains expert,raspberry leaf tea, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22722666,0.8190019726753235,0.7530076488852502,0.24164924025535583,0.22722676396369934,0.0
best peanut butter dessert ever combination creamy crunchy center outer shell milk chocolate cracks bite sooooo goood,peanut butter heaven, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.49500355,0.8203983306884766,0.7730087399482727,0.4800189137458801,0.49500346183776855,0.0
serve addictive treat probably pay convenience anything else amazon certainly good item cannot find elsewhere ingredients wise,oz bags costco, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.19123018,0.8708654642105103,0.7971650260686876,0.28891998529434204,0.19123011827468872,0.0
sugar free taffy think better regular careful eating many one time find smaller portion size easier eat assortment gave chance try flavors tried liked fell love cinnamon licorice flavors,sugar free licious, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3076216,0.8395111560821533,0.7770935440063477,0.44832807779312134,0.30762147903442383,0.0
normally purchase store much better deal also like davinci brand better probably get particular pack awhile though flavors use much probably get three pack next purchase,great deal high, great price,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6301749,0.8714531064033508,0.835920045357074,0.4525690972805023,0.630174994468689,0.249999999375
ordered online coworker loves chocolate basket arrived fast packed great presentation variety basket best looking great chocolate gift basket recommend one,perfect, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6277813,0.9996919631958008,0.9436674308776856,0.27454710006713867,0.6277809143066406,0.0
product comes natural let us forget people canola oil horrible oil stated non gmo,oil no good, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.30024078,0.8522655963897705,0.7880558958649635,0.3425661027431488,0.3002408444881439,0.0
still great reordered increase since may nuts product good wow good love place find stores changing versions something good change long shelf life never make,great but as of, great syrup,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.39082146,0.7876949906349182,0.751282997652394,0.23861250281333923,0.39082151651382446,0.4999999975
great bar paleo diet yes bit cheat still worth,great for, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.28869703,0.8512391448020935,0.786324024796486,0.3607296645641327,0.2886970639228821,0.0
tried brands french vanilla coffee best highly recommend,best of the best, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22930713,0.8655138611793518,0.795013981461525,0.7269480228424072,0.22930723428726196,0.0
healthy eating must product great snack add shakes salads also considered super food many books,love it, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.43749496,0.905066728591919,0.8451847010850906,0.24649348855018616,0.4374949336051941,0.0
coffee bad nowhere near good morning roast decent flavor fine like strong coffee could get morning roast would buy coffee would first choice,okay coffee, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.23690099,0.8827597498893738,0.811066843867302,0.31794822216033936,0.23690098524093628,0.0
product came door step exactly thought would perfect condition looking forward next shipment thanks,exactly what it is, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.24675652,0.8620042204856873,0.793076765537262,0.4248911142349243,0.2467566728591919,0.0
slightly moist pliable dried apples probably used crisp still easily eaten straight bag mine eaten add along raisins dried figs cooking oatmeal great way,crispy and yummy, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.58627707,0.8195792436599731,0.7786607015132905,0.4568176865577698,0.5862768888473511,0.0
believed ordering small pieces could use baking cream cheese ginger sandwiches pieces much big purpose really crystallized ginger soggy cubes sugar coated junk short flavor unpleasant texture,pieces too big, not as good as,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27123046,0.8612344264984131,0.7940971201658249,0.2079751342535019,0.2712305188179016,0.0
year old jack teeth worn years greenies great hard chew loves every evening say want greenie comes running dog treat eats,great for older dogs, my dog loves them,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}",0.52765214,0.8748490214347839,0.8242997819185257,0.4381611943244934,0.5276523232460022,0.0
living south hard get hold utz brand chip especially crab chip actually bought shipped friend loves well first ran unbelievable chips maryland craved ever since glad find amazon,the chip never, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.061631456,0.8756918907165527,0.7924369077384472,0.3084034323692322,0.06163151562213898,0.0
first poor tasting kombucha worse wonder drink products live therefore much reason drink kombucha first place recommend product hope amazon carries real kombucha future,no point, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.45912054,0.88676917552948,0.8302307105064393,0.13573379814624786,0.4591207504272461,0.0
given coffee cup would guessed decaf strong good regular version taste,best decaf coffee pods, good coffee,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.6670375,0.9223257899284363,0.8827858517049952,0.6427663564682007,0.6670377254486084,0.1999999996
one problem party longer excuse go bar buddies drag week even nights party never let always keep stash party car center unexpected rough nights,works great but, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.5647289,0.8471453785896301,0.8119618522787547,-0.02748953551054001,0.5647287368774414,0.3333333322222222
son missed peppermint patties year honey mints fabulous loves allergy free goodness,gluten dairy corn soy free bliss, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.11112135,0.8288933634757996,0.7537825283408166,0.17823681235313416,0.11112144589424133,0.0
good coffee pods high quality traditional,good coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.95039386,0.9990095496177673,0.9756361686850047,0.7365200519561768,0.9503939151763916,0.3333333322222222
