original_text,original_summary,predicted_summary,rouge_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
addicted oatmeal little hint add cup plain quick oats make little less sweet get added fiber,love this oatmeal, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.49130225,0.8342570662498474,0.7852225130796433,0.3453161418437958,0.4913021922111511,0.0
really good alternative non dairy creamers grocery store sugar free,syrup, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.38698184,0.8749310374259949,0.8145266523957253,0.32632601261138916,0.38698169589042664,0.0
sweet treats really something write home crispy slightly sweet enough satisfy sweet tooth blend raisins almonds perfect make sure take might eat much intended,absolutely wonderful, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27463055,0.8695938587188721,0.8018586152791977,0.5587350130081177,0.274630606174469,0.0
product arrived durable packaging helps protect freshness well chips crunchy nicely sized flavorful delighted find item continue purchase,bare fruit dried apple chips, pork rinds,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.23321968,0.8280473947525024,0.7615680362284184,0.19264480471611023,0.23321972787380219,0.0
delicious tastes better expected instant mix flavors full warm apple deliciousness making warm treat fast easy makes great bed drink since caffeine free,tasty, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.35378703,0.8957235813140869,0.8309163177013398,0.21980664134025574,0.35378706455230713,0.0
bought present wife loves seemed like better option salt super small amounts enough salts hundreds dishes,love it, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.25778836,0.9118220806121826,0.838685057759285,0.37294429540634155,0.25778836011886597,0.0
learned tea diet book let tell awesome tastes great gives real energy boost would definitely buy,great tea, great tea,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.9999999,1.0,0.9999999915053498,0.5283830761909485,0.9999998807907104,0.999999995
like bbq beef snacks buy one think love,like bbq beef buy this, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.34605885,0.8341550230979919,0.7749636441469192,0.5351366996765137,0.3460589051246643,0.0
love gummy bears absolute best price excellent delivered degree heat melting break smaller packs get stale works wonderfully,nothing beats haribo, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.2883172,0.8609475493431091,0.795034990310669,0.23569351434707642,0.28831708431243896,0.0
done well food since switched foster smith food last year,excellent product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.93913263,0.998587429523468,0.9744679665232158,0.24772153794765472,0.939132571220398,0.3333333322222222
first batch arrived flat dead could second batch ok,kefir grains, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.097160436,0.7568671107292175,0.6879816296696664,0.09277740865945816,0.09716042876243591,0.0
love green mountain nantucket coffee every thing hoped would taste aroma awesome certainly purchase try might love get coffee amazon easy delivery quick pamela,green mountain nantucket coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.5462483,0.8823632597923279,0.8383643118023082,0.6541252136230469,0.5462482571601868,0.1999999996
good flavor nice crunch many broken one shape crunchy sugar sprinkled top light butter tastes like coconut cookie good cookie next time spend little better ones tins,little disappointing, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.21227756,0.8955845832824707,0.8208855459094048,0.5010823607444763,0.21227744221687317,0.0
sample factory indiana best gummy candy get wrong liked candy like gummy bears stuff tastiest one ever recommend candy anyone likes sweet stuff,best gummi candy ever, haribo gummi bears,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}",0.63686085,0.8795545697212219,0.8411793804085368,0.39307355880737305,0.6368609666824341,0.16666666638888888
pretty good tacos dipping sauce hot creamy thick,nice dip, hot sauce,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.38300273,0.8621701598167419,0.8027633327245712,0.6216984391212463,0.38300269842147827,0.0
decaf cappuccino tastes like caffeinated stuff live small town unable find decaf cappuccino anywhere stuff good would highly recommend,very good, good stuff,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.6583216,0.8980364203453064,0.8693153166020935,0.3272418677806854,0.6583219766616821,0.4999999975
bought wife pregnant drinks everyday likes guess helps reduce delivery pains expert,raspberry leaf tea, good but not,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.09137166,0.7894151210784912,0.7168696248531342,0.15271222591400146,0.09137165546417236,0.0
best peanut butter dessert ever combination creamy crunchy center outer shell milk chocolate cracks bite sooooo goood,peanut butter heaven, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4598903,0.8313610553741455,0.7804172649979592,0.5263643264770508,0.459890216588974,0.0
serve addictive treat probably pay convenience anything else amazon certainly good item cannot find elsewhere ingredients wise,oz bags costco, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.19123018,0.8708654642105103,0.7971650260686876,0.28891998529434204,0.19123011827468872,0.0
sugar free taffy think better regular careful eating many one time find smaller portion size easier eat assortment gave chance try flavors tried liked fell love cinnamon licorice flavors,sugar free licious, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.32033914,0.8435699343681335,0.7816366788744926,0.2660636007785797,0.3203391134738922,0.0
normally purchase store much better deal also like davinci brand better probably get particular pack awhile though flavors use much probably get three pack next purchase,great deal high, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.52933395,0.8781829476356506,0.834918029289569,0.3679111897945404,0.5293339490890503,0.249999999375
ordered online coworker loves chocolate basket arrived fast packed great presentation variety basket best looking great chocolate gift basket recommend one,perfect, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6277813,0.9996919631958008,0.9436674350500107,0.2745472490787506,0.6277809739112854,0.0
product comes natural let us forget people canola oil horrible oil stated non gmo,oil no good, good product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.41266298,0.8517168760299683,0.8054315971994853,0.3582999110221863,0.41266298294067383,0.3333333322222222
still great reordered increase since may nuts product good wow good love place find stores changing versions something good change long shelf life never make,great but as of, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4156829,0.8224146366119385,0.7692709705233575,0.44735708832740784,0.4156828224658966,0.0
great bar paleo diet yes bit cheat still worth,great for, great snack,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.40601817,0.8545911312103271,0.8125532918418472,0.49689337611198425,0.4060181975364685,0.4999999975
tried brands french vanilla coffee best highly recommend,best of the best, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22930713,0.8655138611793518,0.795013981461525,0.7269480228424072,0.22930723428726196,0.0
healthy eating must product great snack add shakes salads also considered super food many books,love it, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.16142598,0.8796587586402893,0.802992700189352,0.602963924407959,0.16142596304416656,0.0
coffee bad nowhere near good morning roast decent flavor fine like strong coffee could get morning roast would buy coffee would first choice,okay coffee, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17209515,0.8979262709617615,0.8201803001761437,0.33627739548683167,0.17209509015083313,0.0
product came door step exactly thought would perfect condition looking forward next shipment thanks,exactly what it is, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.24675652,0.8620041608810425,0.7930767045915127,0.4248911738395691,0.24675656855106354,0.0
slightly moist pliable dried apples probably used crisp still easily eaten straight bag mine eaten add along raisins dried figs cooking oatmeal great way,crispy and yummy, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.662812,0.7975422143936157,0.7641848242282868,0.412818044424057,0.6628118753433228,0.0
believed ordering small pieces could use baking cream cheese ginger sandwiches pieces much big purpose really crystallized ginger soggy cubes sugar coated junk short flavor unpleasant texture,pieces too big, not as good as,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27123046,0.8612344264984131,0.7940971201658249,0.2079751342535019,0.2712305188179016,0.0
year old jack teeth worn years greenies great hard chew loves every evening say want greenie comes running dog treat eats,great for older dogs, great for dogs,"{'rouge1': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rougeL': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571)}",0.8633015,0.9549909234046936,0.9399229454327535,0.37702178955078125,0.8633016347885132,0.6666666644444444
living south hard get hold utz brand chip especially crab chip actually bought shipped friend loves well first ran unbelievable chips maryland craved ever since glad find amazon,the chip never, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.13274689,0.8638243079185486,0.7867341636121273,0.3364846408367157,0.13274694979190826,0.0
first poor tasting kombucha worse wonder drink products live therefore much reason drink kombucha first place recommend product hope amazon carries real kombucha future,no point, not as advertised,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22639686,0.8440393805503845,0.7754832299053669,0.12443168461322784,0.22639696300029755,0.0
given coffee cup would guessed decaf strong good regular version taste,best decaf coffee pods, great coffee,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.66063106,0.9207337498664856,0.8809045657991572,0.6044377088546753,0.6606312990188599,0.1999999996
one problem party longer excuse go bar buddies drag week even nights party never let always keep stash party car center unexpected rough nights,works great but, good but not,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",0.590761,0.8793683648109436,0.832784777879715,0.16108520328998566,0.5907607078552246,0.0
son missed peppermint patties year honey mints fabulous loves allergy free goodness,gluten dairy corn soy free bliss, great sugar free,"{'rouge1': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222)}",0.5129844,0.872288703918457,0.8247187453461502,0.3224197030067444,0.5129844546318054,0.12499999984374999
good coffee pods high quality traditional,good coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.95039386,0.9990095496177673,0.9756361686850047,0.7365200519561768,0.9503939151763916,0.3333333322222222
good didnt like candies cant even return total waste money candies hard cant even get taste liquor liquor filled chocolates way much better,not good at all, not what expected,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}",0.40512323,0.8273381590843201,0.7729629674553872,0.18869400024414062,0.40512320399284363,0.0
best mauna loa collection like coffee one soooo addicting cannot eat st bought hawaii didnt try till got back tried said bought found amazon sells happy camper love stuff,best nuts out there, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.28025526,0.8430097103118896,0.7783266073465348,0.334892600774765,0.2802552580833435,0.0
didnt like ended throwing away thought getting chocolate fix healthy snack berries dry crispy expecting maybe little chewy like small raisin something,not what expected, not bad,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.30528146,0.87688148021698,0.8105630469322205,0.2422429323196411,0.3052816390991211,0.0
flavorful enough healthy eat kids husband care finished purchase needs kick otherwise great,it is ok healthy snack, great snack,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.7485031,0.8895021677017212,0.8604471671393769,0.5036458969116211,0.7485030889511108,0.249999999375
find persons need salt low fat food hard find snack foods actually taste good chips really love even eat anything without chips still taste good highly recommended,great tasting heart healthy chips, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.31344792,0.8381378650665283,0.7762654393911361,0.28205156326293945,0.3134480118751526,0.0
best gum ever cannot find particular gum anymore costco best bet problems order,best gum ever, great gum,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.9013326,0.9269446134567261,0.9048434352687256,0.6654395461082458,0.9013326168060303,0.249999999375
watching dog itchy skin years hundreds dollars useless vet bills finally figured dog food allergies go figure happy hips makes baby happy turn makes happy,the best dog food ever, dog treats,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.48207957,0.8577283024787903,0.8117010480641529,0.431841641664505,0.4820796549320221,0.1999999996
know box raisins sometimes stick together turn hard find bag fresh sweet good,sweet and fresh, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.49732456,0.8261164426803589,0.7783175152540207,0.2995474934577942,0.49732452630996704,0.0
cats love cat food pleased varities healthy much artificially colored store brands made one cats throw ate coats become cat food highly recommend,great cat food, my cats love this,"{'rouge1': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575)}",0.589375,0.8880466818809509,0.840498269200325,0.6463806629180908,0.5893750786781311,0.0
another great cookie erin would definately buy great carry must skip meal,breakfast, great cookies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.31774932,0.8777430057525635,0.8122111597657203,0.5705856084823608,0.31774935126304626,0.0
great snack anytime day tastes good good sodium cholesterol natural also great pick late afternoon,great source of fiber, great snack,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.1752325,0.8574013113975525,0.7914274562707798,0.7257065176963806,0.17523251473903656,0.249999999375
instant noodles best get easy cook ready minutes perfect lunch work,perfect for lunch, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3361496,0.8555735945701599,0.7935467094182969,0.10629303008317947,0.3361496329307556,0.0
nuts good delicious fresh buy save basis case save store price highly,good nuts, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4398722,0.9080750942230225,0.8480586412549019,0.32623592019081116,0.43987223505973816,0.0
good little ones best hard find san diego ca thing expensive place wish would cut better deal still buy time time,love these, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27052057,0.8991299271583557,0.8281533825397492,0.24885983765125275,0.2705206871032715,0.0
came expected expected time hoping comes taste good,vegetable mix, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.055526372,0.8529346585273743,0.7715280350670218,0.3704279065132141,0.05552631989121437,0.0
special chocolatey delight cereal ounce boxes ordered granddaughter healthy breakfast one lets eat,favorite, great cereal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.21463016,0.8629491329193115,0.791678335815668,0.6925166249275208,0.21463023126125336,0.0
bar pleasing taste hunger goes away eat one good go quick snack calories per bar,am buyer, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.13874221,0.8615903258323669,0.7851432499289513,0.5826460123062134,0.13874223828315735,0.0
granddaughter requires gluten free thought would try big success actually tasted pretty good,yummy, not gluten free,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.28258333,0.838249683380127,0.7742055478692055,0.5840510129928589,0.2825833261013031,0.0
ordered monthly subscription realized ground coffee instead whole bean disappointed arrived tasted ground coffee excellent tastes really really rich full bodied pleased,awesome, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.1743412,0.874387800693512,0.7991528964042665,0.6485524773597717,0.174341082572937,0.0
great nutritious snack loves great alternative rawhide keeps busy equally long longer traditional rawhide,best snack ever, great snack,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.8673196,0.9131689667701721,0.8900644326022522,0.578230619430542,0.8673194646835327,0.249999999375
white peppercorns white peppercorns long nothing wrong knew ordered jr pepper would fast good buying pound pepper last take little space spice cheaper paying grocery charges pound,fast, great value,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.30657774,0.8830347657203674,0.8161917206645012,0.23338977992534637,0.30657759308815,0.0
cheap lot takes brew usually put bags otherwise like drinking regular hot water almost,it is alright, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.32453063,0.8556197881698608,0.7927749431133271,0.1399821937084198,0.3245304822921753,0.0
looking something substitute pasta great asian dishes like noodle soup stir fry etc love side benefit good want wheat pasta substitute try rice pasta cook,great noodle, great for cooking,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",0.3351673,0.8530288934707642,0.8011877163911318,0.4286084473133087,0.3351673185825348,0.3333333322222222
recommendation favorite japanese cook tried chili sauce shrimp become favorite easy follow instructions grandkids love well cajun say,good dish, best gluten free pasta,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.47498232,0.8572716116905212,0.804793204665184,0.3823036551475525,0.47498220205307007,0.0
want absolute best dog really really expensive almost dollars pieces dehydrated meat,way too overpriced, dog food,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.0866918,0.8587282299995422,0.7789238348603248,0.6329666972160339,0.08669182658195496,0.0
product arrived moist fragrant better dried pears sure certainly bad know reviewer got bad batch maybe inconsistent sale would order,fine, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.1954963,0.8597900867462158,0.7874958226084708,0.16015999019145966,0.1954963505268097,0.0
started getting almonds recommended substitute cocoa covered almonds chocolate covered almonds health weight issues hit success family,great snack, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6536313,0.8680265545845032,0.8269780921936035,0.21134410798549652,0.653631329536438,0.0
absolutely melt mouth soft smooth chocolates tastes like high end chocolates europe cannot go wrong fresh great quality,chocolate, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.49998575,0.9995808601379395,0.934621779024601,0.4709201157093048,0.49998578429222107,0.0
disappointed expensive one flower per oz cup still weak flower pretty,weak, not as good as expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.43059444,0.8491373062133789,0.7943651783466339,0.3064597547054291,0.4305943250656128,0.0
carry walmart outstanding tastes like sweet baby rays especially like jerky softer end none chewy pieces really great taste try,outstanding, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3048918,0.8783589005470276,0.8118654403090477,0.5860275030136108,0.3048918545246124,0.0
