original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
absolutely love company ordered twice never problem ship fast love actually ordering week use pink salt bath salts sell sample salts tried excellent one favorite,excellent product, love this stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.22953467,0.22659022,0.2236458,0.22953461,0.0
using month feel good helped alot ways us cleared sick husband love coconut oil extra virgin best ever,oil this is very good for us, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4366449,0.32813966,0.21963456,0.4366448,0.0
cut back salt intake several years back concerned would able find flavorful bouillon sure wrong good flavored bouillon would highly recommend,great flavor with out the salt, great salt,"{'rouge1': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5)}",0.6666666666666666,0.8043937,0.6307832,0.45717287,0.80439353,0.6666666644444444
one best kashi products available walmart much less target less walmart buy lots stuff amazon need get act together product,better price is available, great price,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.6849128,0.46624523,0.24757765,0.6849128,0.249999999375
buying vet expensive glad found online dog loves thanks,my dog loves these, great deal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.22326638,0.27524608,0.32722574,0.22326642,0.0
super good price best cup cocoa found glad found family big cocoa season hits love,great cocoa, great cocoa,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.9999998,0.88349515,0.76699036,0.99999994,0.999999995
fault leonidas delay delivery chocolates sister christmas leonidas fully covering order quickly possible told delicious,sweet service five stars, excellent service,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.42246127,0.24942325,0.07638527,0.42246124,0.1999999996
decaf coffee bitter taste maxwell house decaf coffee flavorful robust great drink bed,wonderful and flavorful even decaf, great decaf coffee,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25)}",1.0,0.5947138,0.6733084,0.75190306,0.5947137,0.16666666638888888
lot one family manage eat thanks hard find item,yum, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.31929785,0.2952674,0.27123696,0.31929785,0.0
tried tea yet purchased reviewing article dr oz suggest using mixed another tea boost ones metabolism,tea, tea,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.82903,0.6580601,0.9999999,0.9999999900000002
always liked balsamic vinegar salads fruit anything else suits taste moment rec particular balsamic vinegar birthday gift sister previous reviewer said like balsamic want new taste experience give try,heavenly taste experience, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6711525,0.5220628,0.37297308,0.6711525,0.0
wintergreen mints family time favorite contain additives trying avoid friends family hardest time finding local health stores subscribing sooooo convenient organic tasty thank amazon newman,love love love em, love this stuff,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}",0.75,0.58633745,0.3835253,0.18071327,0.5863374,0.3333333322222222
length nature path cereal know good nature path go cereal amazon one tastes like winner lots chocolate squares decent amount strawberries especially top bag,feel the love of love crunch, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.12537712,0.19776657,0.2701561,0.12537707,0.0
tart one would expect standard freshly squeezed lemonade certainly like minute maid snapple stuff goes smoother weak lemon taste know would buy acquired taste,different than your standard lemonade, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23915729,0.24916326,0.25916916,0.23915735,0.0
mini poodle cannot chew biscuits rawhide textures treats soft enough still provide workout gums remaining teeth appreciate fact ingredients domestic manufactured us,safe easy to chew tasty, my dogs love these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21648619,0.25859192,0.30069768,0.21648616,0.0
like ease mix tried anything pancakes great add cottage cheese mix add protein made less fluffy less tasty cannot wait try mix chicken really miss fried chicken,great pancakes, great mix,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.3203676,0.4080278,0.49568796,0.32036763,0.3333333322222222
product excellent training treat everyday treat dog absolutely loves,great product for dogs, great product,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.6405167,0.5448048,0.4490928,0.6405169,0.6666666644444444
realize food ground fine paste dog seem like much also smells pretty bad said high quality food concerns,high quality food but, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3830506,0.3273604,0.27167013,0.38305065,0.0
found finally quite disappointed ok best nothing like potato chips though,not potato chips, not good,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.2951962,0.3625141,0.42983204,0.29519618,0.0
popchips perfect late afternoon snack gives energy need hours set periodic automatic shipments,excellent snack, great snack,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.9718813,0.6643438,0.3568063,0.9718812,0.3333333322222222
try never drink tea sister lives uk turned onto strong flavorful shipment came earlier expected shipping reasonably priced,greatest tea in the world, best tea ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25)}",0.8,0.88731927,0.65050733,0.41369534,0.8873193,0.1999999996
good quality large size useful properly packaged bag,baking soda, good buy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.12985593,0.29893792,0.4680199,0.12985592,0.0
ordered friend mothers day cannot stop raving shoe well crafted packaging well done delightful gift something definitely different ordered another one birthday present,simply delicious, delicious,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.9066848,0.5984619,0.29023898,0.9066849,0.4999999975
coconut water really like tried others almost made sick fresh clean taste really like hope batches stay,clean fresh taste to me, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.35053393,0.31705272,0.28357163,0.35053384,0.0
according constantly brings kongs trying get stuff liver paste,loves it, dog loves it,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}",0.5,0.73542446,0.43304136,0.13065799,0.73542476,0.4999999975
love able use crock pot stove oven microwave keep hand regular potatoes sometimes go rot,wonderfully convenient, love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.24841176,0.21793172,0.18745169,0.24841173,0.0
best tasting green tea around bit pricey tried yogi green tea cheaper good smooth rich tasting stick traditional medicinal,great tasting, great tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.48920512,0.5727308,0.65625644,0.48920515,0.3333333322222222
big boy put meat diet loves food little less solid cats love even eat little veggie pieces cat leaves peas behind though darn expensive would buy,great quality cats love it, my cat loves this,"{'rouge1': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445)}",1.0,0.691777,0.59969944,0.50762177,0.6917771,0.0
pump purchased flavor bottles made fit pumps good action good delivers ml per pump great couple pumps per drink,great pump for bottles purchased for, pump for baking,"{'rouge1': Score(precision=0.6666666666666666, recall=0.3333333333333333, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.6666666666666666, recall=0.3333333333333333, fmeasure=0.4444444444444444)}",0.6666666666666666,0.5893297,0.5702336,0.55113745,0.5893297,0.1999999996
quick easy hurry solution dinner kept chops moist provided good flavor good job,as advertised, quick easy and tasty,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.1146195,0.41368064,0.7127419,0.114619374,0.0
excellent tasting honey go top favorites note cinnamon mixed somewhere sweet flower nectar crazy spout bottle however seem airtight,yum, excellent,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.31836614,0.2863906,0.25441504,0.31836617,0.0
title says cookies arrived chocolate melted others stuck together wafer separated stuck chocolate top cookie appears box little banged around somewhere along way package delivered,arrived melted together, melted,"{'rouge1': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5)}",0.6666666666666666,0.8111081,0.591375,0.37164187,0.8111081,0.3333333322222222
best tea monthly shipment need two travel mug full day way work treat love tea,favorite of all, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26700047,0.50103444,0.7350683,0.26700056,0.0
microwave pork rinds make great easy snack diabetics extremely low carb hi protein also low fat dieting,wonderful snack item, great snack,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.91913855,0.6841178,0.4490972,0.91913843,0.249999999375
spicy chips lot great flavor warned left breath afterwards first time ate night even brushing could taste mouth next morning careful eat especially hanging people later day,tasty but make sure you have gum, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26150987,0.32733953,0.39316928,0.2615098,0.0
love product adds flavor water without nasty artificial sweetners hope product stay,refreshing addition to water, love this stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10742451,0.22182426,0.33622408,0.10742442,0.0
peppercorns arrived days ordering like however black pits left like couple stones find pound lentils happy product probably order spices company,this product is of quality, good product,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.805138,0.5588894,0.31264085,0.8051379,0.3333333322222222
taste nothing worry taste great high sodium salt worry though might try something else lighter eventually came next day ups expiration feb means good four months impressed,good taste and healthier choice, great taste,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.7605988,0.67264783,0.584697,0.7605987,0.1999999996
addicting fantastic snack mix wonderful variety crackers blend flavors,wonderful blend of flavors, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.53434795,0.5313441,0.52834034,0.5343479,0.0
like pop tarts pack convenient way house,pop tarts are awesome, great deal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17201966,0.12649845,0.0809773,0.17201959,0.0
provides tasty alternative boxed rice products interesting flavors without kick spice may afraid great introduction indian cuisine,convenient and tasty, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.50044906,0.4172172,0.33398542,0.50044894,0.0
taste amazing best jerky ever kind expensive amazon lower price slightly hopefully happens offering jack link products promo code anyone likes jerky simply looking convenient high protein snack give try,wow, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.36508548,0.41478753,0.46448946,0.3650856,0.0
dogs love treats taste good much healthier,review, dogs love them,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.08828076,0.35219187,0.61610305,0.08828068,0.0
really helped maintain milk supply especially going back work would make excellent shower gift,it really works, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3554319,0.3734793,0.3915267,0.35543194,0.0
delicious item tastes fresh amazon packages little smashed upon receipt bother like break package take go snacks kids love much cheaper whole foods place seen,delicious, delicious,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.7616888,0.52337766,1.0,0.9999999900000002
quaker soft baked cereal bar banana nut bread flavor good could definitely eat one sitting yummy,tried this bar and loved it, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14167452,0.3033611,0.46504775,0.14167443,0.0
worked well part th birthday gift box filled treats sure close enough fun give recipient thought fun get,great birthday gift, great gift,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.844575,0.71717995,0.58978486,0.84457505,0.6666666644444444
thought would try sticking uncle joes jerk sauce sweet hot hot going put jerk label,dont waste your money, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.16306615,0.14666378,0.13026148,0.1630661,0.0
dog loves dingo products gets one week big treat loves,favorite, dog loves them,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.3052528,0.47698522,0.6487177,0.30525276,0.0
love iced tea watching weight husband diabetic delicious affordable easy prepare drink suits us year long moving va local markets carry found line lower cost pleased purchase,quick and reliable service great product, love this tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14952901,0.25993115,0.37033346,0.14952886,0.0
load whenever go visit canada going family send cheetos never compare flavor compared cheezies cheezies best even husband die hard cheetos fan converted tasted cheezies,love love them, love these,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.761438,0.43039885,0.099359825,0.7614379,0.9999999900000002
bought small bottles locally fell love sesame oil benefits health excellent price size cannot beat space would buy one time get use spout pouring quality content price totally worth adjustment,happy customer, great price,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37501776,0.38426116,0.39350456,0.37501776,0.0
bought husband really likes likes trying one new fav makes smile makes smile,fast food at home, great oatmeal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26995778,0.1661615,0.06236525,0.26995775,0.0
chia seeds great glad double bagged zip bag came small hole side would chia seeds everywhere,double bagged, great seeds,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10005803,0.36834937,0.63664067,0.10005811,0.0
boston terriers destroy every toy get paws even ones made tough chewers dental dinos best things ever last forever least feel getting worth highly recommend,for tough chewers, my dog loves this,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.27250448,0.3225727,0.3726409,0.27250448,0.0
one reviewer said careful eat entire package well work incredible one co workers ordered case last week office,addictive little cookie, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.40313238,0.3660004,0.3288685,0.40313232,0.0
took sips tea nearly gagged think tastes spicy like nutmeg cannot stand taste smell nutmeg cannot drink tea two cents,tastes awful, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32072157,0.22769095,0.13466027,0.32072163,0.0
got nestle cerelac product open one open would like,product, not as advertised,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.31510085,0.24742755,0.17975424,0.31510085,0.0
received plants today exactly promised ordered friday afternoon po box monday morning blast trying decide container display,delightful, great variety,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.43646324,0.2660181,0.09557293,0.43646324,0.0
always lookout good gluten free pasta one cooks al dente nicely son quite likes would make good pasta pasta salad since hold sauces well reheating,very good gluten free pasta, good gluten free pasta,"{'rouge1': Score(precision=1.0, recall=0.8, fmeasure=0.888888888888889), 'rouge2': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571), 'rougeL': Score(precision=1.0, recall=0.8, fmeasure=0.888888888888889)}",0.2,0.9930071,0.87000585,0.7470044,0.9930073,0.9999999975
high quality herbal tea beautiful tin open tin strong scent peppermint brewed tea disappoint buy,delish, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.18322214,0.44668135,0.71014047,0.18322222,0.0
understand rice pricy ordered sept use dates different varies years also rice nutty flavor brands used,what confused me, what is,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.23789641,0.13648355,0.03507068,0.23789641,0.0
little family three super health nuts even th comes home school wants something warm stomach fix dr soup great product quick wholesome meal,great for kids, great for kids,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.6664689,0.33293784,1.0,0.999999995
love dark chocolate really enjoyed previous order lindt chocolate bars type prefer available ordered fine bit sweet,good but little too sweet, dark chocolate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32214665,0.5167528,0.711359,0.32214656,0.0
delicious great pork chops chicken lived okinawa cannot buy locally case every year give christmas presents daughter husband children like one favorites,sauce, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.32898462,0.3070978,0.2852109,0.32898465,0.0
tastes vaguely bad fish good idea bit putting nothing replace real bacon plus real mayo,blech, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.261767,0.2847153,0.30766353,0.26176706,0.0
made excellent item put gift basket really enjoyed full flavor,excellent gift item, excellent gift,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.9347584,0.78460824,0.63445795,0.93475854,0.6666666644444444
got try nice freshly ground spices put everything eggs chicken breasts taco meat anything nice smokey flavor minimal heat worth try,one of my favorite spices, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6035675,0.571759,0.53995055,0.60356736,0.0
purchased pens cake pops since let us face wiltons pens worked perfectly created great looking lines shapes used drawing chocolate always receive amazing results definitely purchase,amazing product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.9220976,0.63928056,0.3564636,0.92209756,0.3333333322222222
zico coconut water takes sandy republic pick coconut right tree cut open hand straw drink milk zico next best thing,healthy and refreshing, coconut water,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23463081,0.46127927,0.68792784,0.23463072,0.0
son loves like feed wish would going order soon,love it, my son loves these,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}",2.0,0.5047068,0.48189497,0.45908317,0.50470674,0.0
beans received virtually aroma brewed coffee smelled bad tasted worse worst coffee ever amazon credit gave refund wrote,terrible beans, worst coffee ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.4148939,0.5308968,0.6468998,0.4148938,0.0
