original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap,bert_score
tea helpful congestion tastes great make sure let steep long directions say really seems help feel better,great tasting tea for cold, great tea,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.6,0.8737054,0.8670341902596268,0.5864782333374023,0.8737054467201233,0.49999999875,0.8787497878074646
sorry bought brand leaves lousy taste mouth wonder amazon giving cent shipping item stay away avoid,star to much, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27184328,0.8001666259765625,0.1782318353652954,0.27184343338012695,0.0,0.8679306507110596
enjoy nice tang mayo made much better usual brands,really great flavor, great tea,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.484033,0.831695459466304,0.43924179673194885,0.48403292894363403,0.249999999375,0.8781257271766663
absolutely best tasting coffee ever drank cannot find locally thankfully amazon saved,why cannot find this locally, best coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.0057106344,0.7348226341977715,0.6017352342605591,0.0057105980813503265,0.0,0.81602543592453
gravy husband eat begun look like carry name led amazon com thrilled shelf,goooood gravy, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3205743,0.7345007646083832,0.16904787719249725,0.3205742835998535,0.0,0.7911784052848816
candies addicting miami available certain neighborhood tub perfect disappointed like coconut caramel,delicious, delicious,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.99999995440047,0.38361823558807373,1.0000001192092896,0.9999999900000002,0.9999999403953552
sounded intriguing selected amazon vine guess convenient decent tasting product pick huge container instant sf iced tea way packets probably cost fraction uses ok convenience critical,decent flavor it is expensive, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37509108,0.7897709357738496,0.4123843312263489,0.3750910758972168,0.0,0.8483495116233826
absolutely love product cannot find local sam club getting almost year use cereal fruit food items however available anywhere oz size ideas find,diamond glazed walnuts, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3125649,0.7652683675289155,0.32787755131721497,0.3125649690628052,0.0,0.8259875774383545
wife loves butter toffee every sat sun morning calls taste heaven takes world buttery flavor enjoys medium blend robust taste hint toffee well,the best there is, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28158954,0.7520896688103677,0.47669410705566406,0.28158947825431824,0.0,0.8137537837028503
think cracked pepper adds great flavor mayo agree review regarding great addition weight watchers diet use potato salad tuna salad tomatoes love sandwich,love it, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.25778836,0.838685057759285,0.21017348766326904,0.25778836011886597,0.0,0.9118220806121826
bought month old year old loves hard feed lately picky year old loves pouches guess new novelty ever takes,my love it, my son loves this,"{'rouge1': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715)}",1.0,0.59842396,0.866879609823227,0.39225202798843384,0.598423957824707,0.0,0.9166554808616638
great nutritious cereal great flavor eating cereal many years regular basis brands even compare,kellogg granola raisins, great cereal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5555672,0.7922030234336854,0.8273249864578247,0.5555672645568848,0.0,0.8370147943496704
like smaller cans worry going stale good flavor containers right size create storage bins nuts nails whatever fits,folgers black silk oz can, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.0147896,0.7168251882493496,0.011297283694148064,-0.014789685606956482,0.0,0.7976227402687073
crunchy salty like described also tell use lot artificial color best caviar might really good sushi,it is not bad, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3826655,0.8168221297860145,0.5517376661300659,0.3826654851436615,0.0,0.8778172731399536
excited see amazon selling however beans huge disappointment aroma flavor guessing sent stale beans roast date printed bag,stale beans, beans,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.74724364,0.838329902216298,0.4833073318004608,0.747243344783783,0.4999999975,0.8566920757293701
second purchase many varieties tea coffee one enough space stack nicely next keurig,cup holder, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.348443,0.8018604582548142,0.6397067308425903,0.3484429717063904,0.0,0.8638549447059631
realy happy coffee tasted great door ahead schedule would definatly order great service great coffee,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,1.0000000081946503,0.7609766721725464,1.0000001192092896,0.999999995,1.0
favorite coffee keurig coffeemaker convenient get amazon cheaper running around stores trying find lowest price,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,1.0000000081946503,0.39061903953552246,1.0000001192092896,0.999999995,1.0
favorite keurig coffees great bold flavor smooth love ordering amazon large shipments,great, great coffee,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.31766826,0.8241956322635239,0.5375843048095703,0.31766849756240845,0.4999999975,0.8743987083435059
shampoo selection missing one ingredient menthol ingredient gives cooling sensation rest products literally every product type ingredients except one try one yet putting assuming amounts ingredients types varied,this shampoo has no only, bpa,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.014562784,0.73286008361727,-0.022264648228883743,-0.014562759548425674,0.0,0.8154216408729553
ordered cookies many times normally love last two times bought stale,stale, cookies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2573293,0.9169288557767868,0.5570573806762695,0.25732940435409546,0.0,0.9987953305244446
stuff makes mildly flavored water hoping something like kool get product amount sweetness gives ok wish fruity flavor lot intense,very weak flavor, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.48858026,0.8346003267168999,0.22973068058490753,0.48858025670051575,0.0,0.8893330097198486
absolutely love zico taste superb drink daily basis refreshing makes feel hydrated workout loved cartons new bottle amazing close carry everywhere recommended friends hooked ordered another case thank zico,better than ever, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29843223,0.7692468509078026,0.5410902500152588,0.29843226075172424,0.0,0.8315073251724243
husband eat gluten free loves spaghetti awesome flavor texture well allowing leftovers save money,just like regular spaghetti, gluten free pasta,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5907977,0.8172610759735108,0.7011302709579468,0.5907976627349854,0.0,0.8621169328689575
use get costco carring received also much expensive guess learned lesson,all broken up, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14340125,0.8021764872968197,0.21243728697299957,0.14340128004550934,0.0,0.8801537752151489
tried almost every meal one simply filling lunch dinner even snack tv know something good,watch out here comes, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.12310145,0.730908679664135,0.554571270942688,0.1231013834476471,0.0,0.8025462031364441
dog year old bichon frise loving greenies many years vet says teeth gums excellent although never teeth cleaned brushed could greenies sure greenies dental chews dogs regular pack,greenies dental chews, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.23843786,0.7673765826225281,0.37725433707237244,0.23843789100646973,0.0,0.8340954780578613
purchasing rice amazon past years buying local grocery store tastes wonderful salmon cannot recommend,excellent, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.6629044,0.8499443072080612,0.2931731939315796,0.6629043221473694,0.0,0.892823338508606
healthy kick years back mixed cup serving yogurt loved hard find stores,bran buds now at your, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27959156,0.755743432044983,0.36028438806533813,0.2795916795730591,0.0,0.8179689049720764
hype stuff hardly anything best one guess every one different works one may work another best experiment different drinks find one job,just okay had better, great for the price,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32529727,0.7566960459947587,0.1813211441040039,0.3252972960472107,0.0,0.8154724836349487
absolutely love company ordered twice never problem ship fast love actually ordering week use pink salt bath salts sell sample salts tried excellent one favorite,excellent product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.93913263,0.9744679045343851,0.3018949627876282,0.9391324520111084,0.3333333322222222,0.9985873699188232
using month feel good helped alot ways us cleared sick husband love coconut oil extra virgin best ever,oil this is very good for us, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4366449,0.7796494093537332,0.21963456273078918,0.4366447627544403,0.0,0.8323158621788025
cut back salt intake several years back concerned would able find flavorful bouillon sure wrong good flavored bouillon would highly recommend,great flavor with out the salt, great product,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.43955588,0.7985553201845543,0.24683845043182373,0.4395557940006256,0.249999999375,0.8447626829147339
one best kashi products available walmart much less target less walmart buy lots stuff amazon need get act together product,better price is available, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5120215,0.7767472290992736,0.38314032554626465,0.5120213031768799,0.0,0.8232285976409912
buying vet expensive glad found online dog loves thanks,my dog loves these, my dog loves these,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,0.9999999956776748,0.43969160318374634,0.9999999403953552,0.999999995,1.0
super good price best cup cocoa found glad found family big cocoa season hits love,great cocoa, great cocoa,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.9999998,1.0000001029660355,0.7669903635978699,0.9999999403953552,0.999999995,1.0000001192092896
fault leonidas delay delivery chocolates sister christmas leonidas fully covering order quickly possible told delicious,sweet service five stars, great gift,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32241747,0.7684315198659897,0.1438445746898651,0.3224174380302429,0.0,0.828735888004303
decaf coffee bitter taste maxwell house decaf coffee flavorful robust great drink bed,wonderful and flavorful even decaf, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41521913,0.7967555004358292,0.6606717109680176,0.4152190089225769,0.0,0.8529890775680542
lot one family manage eat thanks hard find item,yum, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.31929785,0.7478386020660401,0.27123695611953735,0.31929779052734375,0.0,0.8060975074768066
tried tea yet purchased reviewing article dr oz suggest using mixed another tea boost ones metabolism,tea, great tea,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.90783787,0.8636400722707336,0.6326391696929932,0.9078377485275269,0.4999999975,0.8723238110542297
always liked balsamic vinegar salads fruit anything else suits taste moment rec particular balsamic vinegar birthday gift sister previous reviewer said like balsamic want new taste experience give try,heavenly taste experience, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6698672,0.8705219423770905,0.4452899098396301,0.6698672771453857,0.0,0.9151458144187927
wintergreen mints family time favorite contain additives trying avoid friends family hardest time finding local health stores subscribing sooooo convenient organic tasty thank amazon newman,love love love em, love this stuff,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}",0.75,0.58633745,0.796202207770393,0.1807132512331009,0.5863373279571533,0.3333333322222222,0.8279539942741394
length nature path cereal know good nature path go cereal amazon one tastes like winner lots chocolate squares decent amount strawberries especially top bag,feel the love of love crunch, great cereal,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.22159605,0.7442682366073132,0.5754083395004272,0.22159607708454132,0.0,0.8097294569015503
tart one would expect standard freshly squeezed lemonade certainly like minute maid snapple stuff goes smoother weak lemon taste know would buy acquired taste,different than your standard lemonade, not as good as thought,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17592199,0.7615618926286698,0.18538738787174225,0.1759219765663147,0.0,0.8324970602989197
mini poodle cannot chew biscuits rawhide textures treats soft enough still provide workout gums remaining teeth appreciate fact ingredients domestic manufactured us,safe easy to chew tasty, my dogs love these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21648619,0.7716706174612046,0.3006977438926697,0.216486394405365,0.0,0.8405739665031433
like ease mix tried anything pancakes great add cottage cheese mix add protein made less fluffy less tasty cannot wait try mix chicken really miss fried chicken,great pancakes, great pancakes,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999994,0.9999999956776748,0.5534504652023315,0.9999999403953552,0.999999995,1.0
product excellent training treat everyday treat dog absolutely loves,great product for dogs, great treat for training,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.4358102,0.8343129912494823,0.6376237869262695,0.4358101487159729,0.1999999996,0.8864514231681824
realize food ground fine paste dog seem like much also smells pretty bad said high quality food concerns,high quality food but, not my dogs love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.25,0.11087009,0.7580048029869795,0.3216189742088318,0.11087001115083694,0.0,0.8336043357849121
found finally quite disappointed ok best nothing like potato chips though,not potato chips, not good,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.2951962,0.7880095663666726,0.4298320412635803,0.2951962649822235,0.0,0.852606475353241
popchips perfect late afternoon snack gives energy need hours set periodic automatic shipments,excellent snack, great snack,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.9718813,0.9777935623789287,0.35680633783340454,0.9718812704086304,0.3333333322222222,0.999735414981842
try never drink tea sister lives uk turned onto strong flavorful shipment came earlier expected shipping reasonably priced,greatest tea in the world, great tea,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.8671231,0.8826019263080018,0.4145762026309967,0.8671231269836426,0.249999999375,0.9048925638198853
good quality large size useful properly packaged bag,baking soda, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28258368,0.8046845310926437,0.3950076103210449,0.28258365392684937,0.0,0.8721151947975159
ordered friend mothers day cannot stop raving shoe well crafted packaging well done delightful gift something definitely different ordered another one birthday present,simply delicious, great gift,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4482389,0.8138674920797349,0.5481327772140503,0.4482390284538269,0.0,0.8694341778755188
coconut water really like tried others almost made sick fresh clean taste really like hope batches stay,clean fresh taste to me, great taste,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.7721077,0.8535001766494171,0.4860011339187622,0.7721078395843506,0.249999999375,0.8799473643302917
according constantly brings kongs trying get stuff liver paste,loves it, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4500113,0.8453995841741563,0.020186346024274826,0.4500114321708679,0.0,0.9043319821357727
love able use crock pot stove oven microwave keep hand regular potatoes sometimes go rot,wonderfully convenient, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5375279,0.8560515367984771,0.09482614696025848,0.5375279188156128,0.0,0.9093606472015381
best tasting green tea around bit pricey tried yogi green tea cheaper good smooth rich tasting stick traditional medicinal,great tasting, great tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.48920512,0.836911365952537,0.6562564373016357,0.48920512199401855,0.3333333322222222,0.8807411193847656
big boy put meat diet loves food little less solid cats love even eat little veggie pieces cat leaves peas behind though darn expensive would buy,great quality cats love it, my cat loves it,"{'rouge1': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665), 'rouge2': Score(precision=0.6666666666666666, recall=0.5, fmeasure=0.5714285714285715), 'rougeL': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665)}",0.8,0.7154908,0.8998701238632202,0.4945850372314453,0.7154906988143921,0.0,0.9442064166069031
pump purchased flavor bottles made fit pumps good action good delivers ml per pump great couple pumps per drink,great pump for bottles purchased for, great product,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.44649923,0.8121668562769099,0.3218382000923157,0.446499228477478,0.1999999996,0.8610132336616516
quick easy hurry solution dinner kept chops moist provided good flavor good job,as advertised, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11543658,0.7981641593575478,0.48486024141311646,0.11543640494346619,0.0,0.8778706789016724
excellent tasting honey go top favorites note cinnamon mixed somewhere sweet flower nectar crazy spout bottle however seem airtight,yum, great ginger,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.29480416,0.7485100829601288,0.47609126567840576,0.29480409622192383,0.0,0.8087486624717712
title says cookies arrived chocolate melted others stuck together wafer separated stuck chocolate top cookie appears box little banged around somewhere along way package delivered,arrived melted together, melted,"{'rouge1': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5)}",0.6666666666666666,0.8111081,0.8433249944115139,0.37164193391799927,0.8111082911491394,0.3333333322222222,0.8628304600715637
best tea monthly shipment need two travel mug full day way work treat love tea,favorite of all, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26700047,0.7884685683250428,0.7350684404373169,0.2670004367828369,0.0,0.8553094863891602
microwave pork rinds make great easy snack diabetics extremely low carb hi protein also low fat dieting,wonderful snack item, great snack,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.91913855,0.9297320377639191,0.449097216129303,0.9191387891769409,0.249999999375,0.9532136917114258
spicy chips lot great flavor warned left breath afterwards first time ate night even brushing could taste mouth next morning careful eat especially hanging people later day,tasty but make sure you have gum, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26150987,0.7652695626020432,0.39316922426223755,0.2615097165107727,0.0,0.8299598693847656
love product adds flavor water without nasty artificial sweetners hope product stay,refreshing addition to water, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11372815,0.7773241981863975,0.2292812615633011,0.11372819542884827,0.0,0.8548480272293091
peppercorns arrived days ordering like however black pits left like couple stones find pound lentils happy product probably order spices company,this product is of quality, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.0880207,0.7695219806581736,0.10196122527122498,0.08802046626806259,0.0,0.8481783866882324
