original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
picked first bottle local farmers market loved much flavorful sadly farmers market winter glad see amazon,yum, great for cooking,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.2678277,0.7947599291801453,0.7340318703651428,0.24006494879722595,0.2678276300430298,0.0
great love pouches stage eaters beware small good eater might give two would suggest go stage larger pouch similar,on the go veggies, my baby loves it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.16623484,0.842039167881012,0.7694716927409173,0.21222907304763794,0.16623488068580627,0.0
smooth light current flavor bitter one best ever tasted good darjeeling favorites,wonderful tea, best decaf ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.21320128,0.8471531867980957,0.7773619517683983,0.32333409786224365,0.21320119500160217,0.0
stores carrying product thank goodness still get soy crisps deep sea salted ounce bags,too good to be healthy, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.25466853,0.8296018838882446,0.7644684970378876,0.08427602797746658,0.25466859340667725,0.0
never tryed del organic coffee beans beans beyond medium bodied beans taste pleasing smooth bitter buy,delight to taste, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4341067,0.8410693407058716,0.7873498719930649,0.3905700147151947,0.43410664796829224,0.0
agree delicious tasty cookies vegan problem eating gluten like yummy cookies cookies yummy,fantastic, great cookies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.35400563,0.8790257573127747,0.815903571844101,0.5655386447906494,0.3540055751800537,0.0
basil flavored extra virgin olive oil perfect dietary consumption use product flavor food items call butter margarine etc dietary,product quality, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37832427,0.9055802822113037,0.8415049570798874,0.4346468448638916,0.37832432985305786,0.0
excellent quality added fat beautifully prepared add rich tomato flavor pizza toppings pasta sauces salad etc,yum yum yum, great for cooking,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.22695407,0.779866099357605,0.7177662765979768,0.400595098733902,0.22695410251617432,0.0
hansen strawberry banana drinks delicious grab one breakfast good go almost like liquid fruit,yum, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5704826,0.9063358306884766,0.8556360220909119,0.42878830432891846,0.5704824924468994,0.0
love order soon friends shared bag two almost,great rinds, great,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.65304273,0.8266059160232544,0.8046583031858032,0.015152905136346817,0.6530425548553467,0.4999999975
found bugs dont like bugs might want item,bugs in the chocolate, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11184509,0.8531354069709778,0.7756510330736638,0.08201521635055542,0.1118452399969101,0.0
years always enjoyed sesame candies tastes delicious chocolate sesame flavors come clearly well balanced blend textures also,sesame goodness, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41866857,0.8361170291900635,0.7818121260404587,0.3802627921104431,0.41866856813430786,0.0
love stuff add diced tomatoes pound ground hamburger great take pot lot,great chili, great,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.43477237,0.8787969350814819,0.8363512992108887,0.25755685567855835,0.434772253036499,0.4999999975
best tasting pure maple syrup experienced many year thank love put products coombs family farms reordering soon id id health,coombs family farms grade pure organic maple, best hot sauce ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11820229,0.7990961670875549,0.7274607029557227,0.29155775904655457,0.11820217967033386,0.0
item tough exactly described though would say perhaps little sturdy watch dog getting frustrated week enjoyed definitely gives something loves rope,great little item, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5340637,0.8851988315582275,0.8340634113550187,0.2576494812965393,0.5340637564659119,0.0
great email friends eating banned gum supper,yay, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.20858201,0.8353261947631836,0.7663943204283715,0.16103795170783997,0.2085820734500885,0.0
golden raisins freshest raisins ever eaten highly recommend fact plan put product schedule delivery,super fresh raisins, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21914355,0.8085958361625671,0.743076298236847,0.1624702364206314,0.21914350986480713,0.0
jerky really delicious vegetarian always getting picked eating rabbit food everyone got taste could believe meat loved,great product, great tasting,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.5323056,0.892633855342865,0.8506318616533732,0.4345811605453491,0.5323055982589722,0.3333333322222222
bought month ago seems working well dogs dogs wheat corn hard find dog food reasonable price contains neither keep ordering handy delivered door,very good, my dogs love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.3878672,0.8706437945365906,0.8107301345467567,0.29619812965393066,0.38786742091178894,0.0
filling thick crust thicker needs barely barely ok know good pecan pie taste like,not so great, not bad,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.7119256,0.8867092132568359,0.8478730857372284,0.15747985243797302,0.7119256258010864,0.0
positively delicious cookies ever smooth milk chocolate covering biscuits however received texas summer together packaging less attractive also hard eat would recommend ordering summer way packaged amazon,great cookies buy in the summer, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27379954,0.8408515453338623,0.775932366847992,0.36176252365112305,0.2737996578216553,0.0
delicious first time making cotton candy using sugar everything hoped would trying find sugar uses cotton candy exact pretty close,yum, good but not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",5.0,0.24114865,0.7775492668151855,0.7166747425496579,0.08060238510370255,0.24114860594272614,0.0
see review chai mate two combined fabulous one thing found use loose leaves several cups tea effect pit pricey well worth particularly reuse leaves,can just say yumm, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23565587,0.8200478553771973,0.7545389768481254,0.658962070941925,0.23565581440925598,0.0
product came advertised amount get price right taste ginger stronger expected fact actually spicy burns tongue throat eating hot salsa try using water dilute flavor,very spicy strong ginger flavor, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21999958,0.8583076000213623,0.7878768086433411,0.18497803807258606,0.2199995517730713,0.0
make little one food scratch perfect diaper bag easy use little mess added ingredients little guy gets hungry whip smoothie good world oh tastes like heaven yes tried,so delicious, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39460313,0.8775328993797302,0.8174018183350563,0.168008953332901,0.3946029841899872,0.0
tried kinds oatmeal give lo favorite one also love fact comes time,earth best organic and apple oatmeal, best tasting rice,"{'rouge1': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222)}",0.8333333333333334,0.42151743,0.8385699391365051,0.7885048880686162,0.36832648515701294,0.421517550945282,0.14285714265306124
drink tea like tea especially tea big tin drink enough tea healthy awake jittery one two either way throw tin neighbors another loud party outside cannot bad,tea is good for you, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3611198,0.8414055109024048,0.78254334628582,0.25140953063964844,0.36111980676651,0.0
much product good preferred preparation directions product previously bought using prior yogurt product next time order,product ok, good quality,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.43429333,0.8497990965843201,0.7952197179198266,0.3175978660583496,0.43429329991340637,0.0
really good idea final product outstanding use car window everybody asks bought made two thumbs,great product, good quality,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.577291,0.8744158744812012,0.8273846620321273,0.38472214341163635,0.5772910714149475,0.0
dogs one terrible plaque build gone months using product remarkably better dogs love treats buy bags time run,excellent product, my dogs love them,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.22205886,0.8448691964149475,0.7759263929724693,0.4334675967693329,0.22205880284309387,0.0
cupcake picks exactly wanted shipped quicker expected worked perfect graduation perfect,perfect, great for diabetic,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.18743008,0.8553735613822937,0.7829562944173813,0.29693615436553955,0.18742984533309937,0.0
taste great fat content suggests might well use,great tasting but way too, good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.46353477,0.7975419163703918,0.7502351588010788,0.32415828108787537,0.46353477239608765,0.0
love coffee great taste great way start morning like flavored coffee like,awesome coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.969383,0.9995050430297852,0.9774113613033748,0.8211560249328613,0.969383180141449,0.3333333322222222
wonderful alternative expensive cups opening sealed bags kept mine ziplock bag use count french roast significantly cheaper costco,cheaper costco, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14034899,0.8625093698501587,0.786082860827446,0.3469393849372864,0.14034897089004517,0.0
product exactly described wolf healthy edible code large wish vendor would sell units item time,edible beef size, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.30598247,0.8867022395133972,0.8194507864117623,0.5379607677459717,0.30598244071006775,0.0
tastes great cold shake pound workout start recovery ordered cases grainy clumpy like products,awesome smoothie with protein, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3962944,0.8391721844673157,0.7829955792427064,0.38572394847869873,0.3962944746017456,0.0
like old fashioned animal cookie taste want taste subtle hint chocolate family member tried cookies calories quite satisfying curb sweet tooth wish could give product ten stars,stars, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.27705583,0.8969079256057739,0.8266110473871232,0.24288906157016754,0.27705591917037964,0.0
nana gluten lemon cookies delicious highly recommend also find family friends may allergic wheat gluten products also wanting eat cookies nana cookies fresh maryland,delicious, great gluten free snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",4.0,0.4255999,0.8425285816192627,0.7880677166581154,0.5231310129165649,0.4255999028682709,0.0
opened canister seriously full waste space like product though may look something else purchased greens variety companies years never seen anything like,product great but container very, not so good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.30284366,0.8510906100273132,0.7871806156635285,0.0634661391377449,0.3028438091278076,0.0
first leave bad taste mouth next dose taste like thing ever last made us sick later night use date makes one dated,bad, not bad,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.5909426,0.8982318043708801,0.8797746238092682,0.21677500009536743,0.5909428596496582,0.9999999900000002
dogs love wheat free necessity us big bag actually bigger one get,yum, great for dogs,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.25758308,0.791767954826355,0.7306219667196274,0.5456987619400024,0.25758296251296997,0.0
purchased chocolate chocolate could eat chocolate morning noon night best dark chocolate ever pleasure eat buying,great chocolate, great tasting,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.5588437,0.8760461807250977,0.8375606238508677,0.4210224151611328,0.558843731880188,0.3333333322222222
box meal standard box meals held making meal great putting little extra work cooking seasoning chicken letting stand minutes,this is the, great for milk,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18792203,0.8507046699523926,0.7787887534499168,0.23626822233200073,0.1879221498966217,0.0
cannot say big cocoa connoisseur tastes good made hot cocoa everyone tried says pretty good tasting complaints price especially raw organic like label says,good tasting cocoa, good stuff,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.3463977,0.8470791578292847,0.7941190746239082,0.27330249547958374,0.34639760851860046,0.249999999375
daughter brought coffee back costa rica loved smooth flavor happy find amazon com,hooked on cafe, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5317745,0.896084189414978,0.843699986934662,0.5172441005706787,0.5317745208740234,0.0
son eats snack grain makes little textured guessing son favorite pouch flavor still seems like okay loves fruits one,does the job but not favorite, my kids love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.22161157,0.8445081114768982,0.7755701209604741,0.2784467339515686,0.22161172330379486,0.0
tasty used years recently added red peppers makes spicy prefer still good,excellent seasoning, good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.42278686,0.8581510782241821,0.8019310486316681,0.2570802569389343,0.4227868318557739,0.0
husband loves coffee says smooth loves extra zing give morning,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,1.0,1.0000000081946503,0.5300270915031433,1.0000001192092896,0.999999995
searching replacement ghirardelli excellent discontinued expresso escape bars tried unfortunately ordered tried parts could detect hints chocolate coffee kept trying could believe tasting ended throwing rest away,no taste, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2446599,0.8911505937576294,0.8191617357730866,0.0540207102894783,0.24466001987457275,0.0
eat nutella almost every morning love kids love seems go well things yummy,love it, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21509498,0.8575689196586609,0.7868686619400977,0.44883307814598083,0.21509477496147156,0.0
dog loves food seems happy looking good coat pretty shiny asked liked seemed excited,my dog loves this, my dog loves it,"{'rouge1': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rouge2': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.75, recall=0.75, fmeasure=0.75)}",0.25,0.92647314,0.9781127572059631,0.9751545928408752,0.5667643547058105,0.9264730215072632,0.999999995
expiration date smashed stale edible real enjoyable price paid one best pretzel purchased publix stopped carrying must find another addiction,bit on the stale side, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23212749,0.8592265844345093,0.7895528480410576,0.1379203200340271,0.23212745785713196,0.0
daughter diagnosed celiac years ago gone without pancakes ever since happened come across grocery store really expecting good results good non celiac members family even prefer gf version regular try,yummy, great for pizza,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.4876132,0.8304204940795898,0.7815113499760628,0.22031834721565247,0.48761293292045593,0.0
tastes great found product walmart price really update double checked price walmart product amount costs compared,bad price on miso, not as good as,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2508122,0.8251321911811829,0.7601758283376694,0.0716477632522583,0.25081223249435425,0.0
received icing super fast used ice sugar cookies tasted fabulous easy color convinced many cookies frosting homemade super simple time saver,great taste easy to color, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6495639,0.8445943593978882,0.8056043803691865,0.34796375036239624,0.6495636701583862,0.0
fourth order newman organic raisins consistently best ever trying organic raisins health food stores including trader joes better price delivered right door love,product, great product,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.81096506,0.9000886678695679,0.8818473719800537,0.2708902359008789,0.8109652996063232,0.4999999975
impression fruit similar fruit close good juice like much,not as good as, not bad,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.72850263,0.8732658624649048,0.8369344812631607,0.17874670028686523,0.7285029292106628,0.0
tart bitter aftertaste horrible diet rootbeer makes feel bad drinking probably ever buy brand name,no good, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.7469858,0.9601783752441406,0.9164495515823364,0.1955072283744812,0.746985912322998,0.0
like coffee says go said,like this coffee, good coffee,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.88477397,0.9402601718902588,0.9181683367157436,0.5882997512817383,0.8847740292549133,0.3333333322222222
trying make cake pops look like wanted cake taste like watermelon worked perfect overwhelming mixed gluten free cake mix several coworkers celiac great decently priced super convenient,yum yum good, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.42284092,0.8012896776199341,0.7507595765590668,0.45460590720176697,0.42284095287323,0.0
bought like girl scout cookies love kind stale though mostly reason gave four stars even though think three,okay, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.5670481,0.8960407972335815,0.8461300826072693,0.244159534573555,0.5670480728149414,0.0
everything arrived good shape received wanted fast delivery would buy people,instant noodles, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27901638,0.8382614850997925,0.7739664787054061,0.47410088777542114,0.27901631593704224,0.0
remembered kid giving party favors went great better giving little plastic rings,pez who does not love them, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.03682933,0.8126186728477478,0.7339348623156547,0.3319057822227478,0.0368293821811676,0.0
highly recommend soup use less water make thicker add broccoli corn mixture pour top baked potatoes yummy,delicious, great soup,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.54982984,0.8740805387496948,0.8251605737209321,0.6088622808456421,0.5498298406600952,0.0
tea actually tastes way rose smells like sipping roses drink glad purchased amazon looked every regular food store well unusual stores like trader joes carry unusual food items could find,sweet rose tea, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.15954569,0.830182671546936,0.7583326005935669,0.07719853520393372,0.1595456600189209,0.0
wow brownie coffee cup zero calories hard find decaf coffee good taste product really fits bill,chocolate brownie whole decaf coffee, good coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.6662507,0.8748700022697449,0.8390205389177913,0.6456174850463867,0.6662505269050598,0.16666666638888888
delicious treat dogs unhappy paid product never received,delicous treat for dogs, dogs love it,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}",1.0,0.35427535,0.8236198425292969,0.7735571449807541,0.3564213514328003,0.35427552461624146,0.249999999375
great powder really good kick maintaining good flavor like sprinkle pizza eggs even pop corn going make sure stay stocked stuff,tasty and spicey, great for cooking,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4977752,0.8465391397476196,0.7967294916510582,0.5490127205848694,0.49777522683143616,0.0
