original_text,original_summary,predicted_summary,rouge_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
want absolute best dog really really expensive almost dollars pieces dehydrated meat,way too overpriced, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22597368,0.8622623682022095,0.7918542963266373,0.3098527789115906,0.22597378492355347,0.0
product arrived moist fragrant better dried pears sure certainly bad know reviewer got bad batch maybe inconsistent sale would order,fine, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.5930203,0.8965357542037964,0.8483936095237732,0.2233976125717163,0.5930204391479492,0.0
started getting almonds recommended substitute cocoa covered almonds chocolate covered almonds health weight issues hit success family,great snack, great,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.38260925,0.8691742420196533,0.8240394651139801,-0.020877089351415634,0.3826092481613159,0.4999999975
absolutely melt mouth soft smooth chocolates tastes like high end chocolates europe cannot go wrong fresh great quality,chocolate, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.49998575,0.9995808601379395,0.934621779024601,0.4709201455116272,0.49998578429222107,0.0
disappointed expensive one flower per oz cup still weak flower pretty,weak, not worth the money,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.29619306,0.8493024110794067,0.7851056760549545,0.4175665080547333,0.2961929440498352,0.0
carry walmart outstanding tastes like sweet baby rays especially like jerky softer end none chewy pieces really great taste try,outstanding, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.55125344,0.9002915024757385,0.8488500928878784,0.21570618450641632,0.5512534379959106,0.0
tried product see could make creamy starbucks quality spiced chai home underwhelmed much better product provided precious spiced chai powdered mix,meh, not worth the money,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.1869951,0.8011673092842102,0.7341402325034142,0.06782340258359909,0.18699505925178528,0.0
interesting texture people might find putting plus far bars go filling also leaves mouth feeling sort chalky full oat kernels,interesting, good but not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.43774083,0.8236602544784546,0.7719360935688019,0.13489627838134766,0.43774092197418213,0.0
bars delicious nuts berries kind stuck together thin layer sweet honey like glaze complaint particularly filling eat one want reach another one,really tasty and chewy though bit small, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6001987,0.8285082578659058,0.787671344280243,0.3924672603607178,0.6001987457275391,0.0
candy sweet nice strong whisky taste unfortunately doctor sweets probably ordering fault product piece candy individually wrapped stays fresher,yummy candy, great candy,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.8127129,0.8917146325111389,0.8694330644274211,0.6057913303375244,0.8127127885818481,0.3333333322222222
love tea dark brew perfect morning cup flavor cardamom pretty strong overpowering bag packed foil helps keep fresh problems freshness tea far,tea, great tea,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",0.90783787,0.8723238110542297,0.8636400722707336,0.4779511094093323,0.9078377485275269,0.4999999975
chocolates tasty overly sweet especially enjoyed green wrapped one peanut butter caramel ones bought costco,good chocolate but much cheaper at costco, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.42551446,0.8344447612762451,0.7807863014936447,0.4632022976875305,0.4255145192146301,0.0
sweet maui onion tastes like sour cream onion hoping get delicious chips enjoyed maui time,yuk, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.21795759,0.8577327132225037,0.787216473966837,0.4433072507381439,0.21795760095119476,0.0
used product past highly satisfied works well would caution first time users make tea strong results may good,good product, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.36155403,0.8978599309921265,0.8333827239274979,0.6043879389762878,0.3615540862083435,0.0
spoiled cannot eat chips anymore however good thing ordering case noticed bags weight anyone else problem,yummy chips, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3234915,0.8431439995765686,0.7814739993214607,0.15926207602024078,0.3234914243221283,0.0
dogs love gravy bones problem readily available buy stores biscuits eat leave little land carpet bones think crumbs even hit ground back boxer russell,our dogs love them, my dog loves these,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.67381716,0.933816134929657,0.8876017141342163,0.42688822746276855,0.6738170385360718,0.0
product energy drink taste become accustomed however personally prefer overly grapefruit flavor background prefer monster let know taste preferences,too much flavor, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.25898343,0.8586151003837585,0.7908824348449708,0.250969260931015,0.2589834928512573,0.0
tried chocolates belgium fantastic like chocolates better also way highly recommended,fantastic chocolates, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.39311022,0.834123432636261,0.7782288044691086,0.21943411231040955,0.3931102156639099,0.0
pancakes weekend really enjoyed freshness taste seemed compared multigrain high fiber versions try really enjoyed mix glad bought,great, great taste,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",0.52480227,0.877785325050354,0.8417429553712432,0.5414914488792419,0.5248023271560669,0.4999999975
ordered two day shipping got next day opened box laying massive bag gummy bears lbs lot sink see,wow, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.38033363,0.8957902193069458,0.832834553718567,0.2560306191444397,0.38033366203308105,0.0
best microwave popcorn ever made love get feel salt popcorn getting harder harder find home style stores anymore price paid amazon vs store price near amazons price maybe per box,best ever, best popcorn ever,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}",0.47683358,0.9118187427520752,0.8740152191449118,0.5209750533103943,0.4768335819244385,0.6666666644444444
love flavor dark magic many flavors kcups one stands others pale comparison great price also cool flavor name,my favorite brew, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4743817,0.9003322720527649,0.8435057502985001,0.23082444071769714,0.4743815064430237,0.0
doubt ham ever tasted question star ham,best ever ham, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.40347967,0.8211424946784973,0.7672718197107316,0.23142603039741516,0.4034796357154846,0.0
company failed gift card message stating reason gift sender matter despite email asking least notify recipient name wanted pleasant surprise turned become mystery people wanted surprise,customer service, not as advertised,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.29614195,0.8560989499092102,0.7912189957499505,0.22710725665092468,0.29614201188087463,0.0
answer anyone wants avoid carbs like dip enjoy cheeses cracker carb level less means combining proteins bad carbs hard find little pricey ship worth,for the low carb way of life, great gluten free pasta,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22005904,0.8785515427589417,0.8061005346477031,0.35470062494277954,0.22005923092365265,0.0
supplements good price amount good buy,good value for the price, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.5797051,0.8573758006095886,0.8122175705432891,0.3857976794242859,0.579704999923706,0.0
likes favorite like fact newman natural product lamb come double squares break half dog probably would like molded small mini bone shape,dog likes them, my dog loves it,"{'rouge1': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575)}",0.6124737,0.9289854168891907,0.888960036006019,0.30866166949272156,0.612473726272583,0.3333333322222222
bar pretty tasty would like try different flavors bad probably would better heated little,soft baked cereal bar banana nut bread, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.092532575,0.8147125840187073,0.7397186058759689,0.26072603464126587,0.09253257513046265,0.0
loved waffles finally found something enjoy eating long training runs much better sports bars energy gels although slow eat tastes good doesnt leave weird taste mouth like energy gels,awesome food for training, great for,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.3790433,0.8440818190574646,0.7862066668272019,0.19200775027275085,0.3790432810783386,0.0
tea quite full bodied still great flavor quality good leaves small tips little tea dust stems bag blended stash organic ceylon easy drinking english style tea,pleasant drinking tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.82574964,0.9311428070068359,0.903330996613826,0.7031726837158203,0.8257495760917664,0.249999999375
baby months old ate problem older brother loved straight applesauce however easily pleased far liked anything applesauce happy baby happy eating well absolutely love convenience last two kids,happy baby, great food,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.20944507,0.9040789604187012,0.8283322174847126,0.38623368740081787,0.2094450443983078,0.0
love taste great get local dollar store two stars value five taste,taste great too expensive, great,"{'rouge1': Score(precision=1.0, recall=0.25, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.25, fmeasure=0.4)}",0.27247298,0.8466225266456604,0.791033378210113,0.30199962854385376,0.27247291803359985,0.3333333322222222
cats love treats feel like healthy snack good almost two year old siamese month old tabby come running get bag cabinet,cat treats, cat loves it,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",0.6332703,0.8379427194595337,0.8084773701096034,0.6039505004882812,0.6332703232765198,0.3333333322222222
nice dry stout style beer pretty damn good plain bit better little dissolved licorice candy steeped grains give serious body opinion course may vary,good stuff, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.5028549,0.8900454640388489,0.8362407636642456,0.38900500535964966,0.5028549432754517,0.0
opened bar clam chowder could believe clams chowder mostly potatoes,bar where are the, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.05772097,0.8315128087997437,0.7524020007997752,0.09737510234117508,0.05772104114294052,0.0
tastes surprisingly good something comes however bit much citric acid slightly sour flavor also watch seeds present mix going try making directions state goes really great,good taste, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.45246354,0.8561764359474182,0.802231248319149,0.25842371582984924,0.45246365666389465,0.0
good customer find thing buy links com,question pig links, great gift,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.11016689,0.8474204540252686,0.7703900884836913,0.34345871210098267,0.11016685515642166,0.0
love sorghum flour mild flavor smell easily mixed flour blends gluten free baking one favorites along millet sweet rice coconut almond,another favorite, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.41021156,0.8537673950195312,0.7971054545044899,0.12649428844451904,0.4102114140987396,0.0
expedited shipping everything came quick delicious great value thanks,incredibly quick shipping, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.43883213,0.8676065802574158,0.8115641611814499,0.5537047386169434,0.43883198499679565,0.0
wanted try create sauce home mix close,just like sauce, not worth the money,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.013582813,0.851310670375824,0.7671304126083851,-0.0595320463180542,0.013582989573478699,0.0
chocolate lovers must experience chocolate leonidas great customer service follow order,awesome chocolate, good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.32676908,0.8672105073928833,0.8033632946014405,0.20753082633018494,0.3267691135406494,0.0
cannot say biscuits made mix taste good regular wheat said us needing gluten free foods bad either,pretty good, great gluten free snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.2388596,0.8574240803718567,0.7884018501639366,0.6686515212059021,0.23885968327522278,0.0
like noodles fact take taste ever sauce put buying future,good substitute for regular noodles, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27273473,0.8422868251800537,0.7771495717763901,0.5024857521057129,0.27273470163345337,0.0
easiest homemade chinese ever make best meat additional frying make crispy always get rave reviews,chinese is at home with this product, great product,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",0.43502033,0.8504708409309387,0.8033751880935089,0.32340747117996216,0.43502044677734375,0.249999999375
love skeptical healthy tastes good chips fit bill,great, great,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.9999998,1.0,0.9999999830106995,0.24015912413597107,0.9999997615814209,0.9999999900000002
great tortilla chips every bag far fresh crispy tasty also keep well opened bag week later still fresh first opened hate chips get stale days trust,spicy but so good, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.2513328,0.8218398094177246,0.7572491300106048,0.497613787651062,0.2513328790664673,0.0
bought product result great reviews got trust disappointed normally bought similar type product trader joe highland sugarworks syrup blows away basically price definitely try one sorry,delicious, not as good as hoped,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.30530018,0.8401340246200562,0.7774916344881058,0.3638951778411865,0.30530017614364624,0.0
love eating lunch need something little flavor sandwich portion size huge good bad depending,great taste very easy to prepare, great product,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.36969173,0.8462597131729126,0.7935121566533252,0.23587514460086823,0.3696916401386261,0.1999999996
dogs teeth need purchase dogs love worked wonders teeth,my dogs love these, dog treats,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.42304274,0.8555586338043213,0.7996157521009446,0.49081432819366455,0.4230425953865051,0.0
picked target pay anywhere near makes best hot chocolate ever even compare making scratch family hot chocolate dry mix highly recommend,delicious, great chocolate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.58182925,0.8722928762435913,0.825791631937027,0.5215014815330505,0.5818291902542114,0.0
tea drink amazing taste ordering product time always rely value well flavor,great product, great tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.38464296,0.8979437351226807,0.845074368681953,0.5316969752311707,0.38464295864105225,0.3333333322222222
far best cereal great snack well kids instead junk market full fiber whole grain cereal disappointed,simply the best, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.23602141,0.8561426401138306,0.7870498886704445,0.5077344179153442,0.23602160811424255,0.0
honestly understand raving reviews product horribly bitter downright nasty bitter would waste money smooth flavor,not my cup of coffee too bitter, not bad,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",0.40860868,0.8280969262123108,0.7738898408412933,0.38977181911468506,0.40860867500305176,0.0
bought deal let yr old toddler try definitely liked lot would ask cold smoothie almost every afternoon sure would purchase regularly priced definitely sweet treat,yummy toddler snack, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.053002022,0.8073558807373047,0.7303304399549961,0.14927759766578674,0.05300210416316986,0.0
like price speed amazon delivers products husband fan dark roast blend green mountain coffee thank great service,coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",0.92207575,0.8716755509376526,0.8640533231938904,0.559133768081665,0.9220761060714722,0.4999999975
hibiscus tea flowers good quality makes lovely red tea might called cranberry color hibiscus flower bit added lemon tea bag,hibiscus tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.6288221,0.8237607479095459,0.7954022150898433,0.6625031232833862,0.6288220286369324,0.3333333322222222
gluten free people thought could eat chocolate chip cookies anymore think miss wheat best wheat free cookies found could eat half box time try,gluten free, great gluten free cookies,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",0.7945416,0.8787097930908203,0.8614567255598816,0.6330446004867554,0.794541597366333,0.49999999875
product wonderful however six jars ordered leaked place shipping looking closer realized product seal broken,good honey but shipping needs help, not as pictured,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.04049148,0.8325169682502747,0.7520996729657055,0.08745291829109192,0.04049145057797432,0.0
bought presto microwave multi popper back july pleased almost kernels left bottom fluffy large popcorn getting ready reorder thought would pass presto microwave multi popper,great, popcorn,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.1750134,0.9988720417022705,0.9112357698380947,0.5956848859786987,0.17501331865787506,0.0
outstanding difficult find product tasty much less expensive whole wheat orzo found specialty shops,awesome whole wheat orzo, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.415128,0.8293271660804749,0.7754534131288529,0.4611608386039734,0.41512805223464966,0.0
good deal cook using agave nectar due low sugar diet tastes great food,good deal, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.42821634,0.9189671277999878,0.857045548260212,0.2637777030467987,0.42821618914604187,0.0
happy quick shipping needed school product daughter came roof broken corner house broken could send back needed project,shipping, not as pictured,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.10222036,0.8517892360687256,0.7737657363712788,0.07071120291948318,0.10222034156322479,0.0
like chocolate glazed donuts especially morning nice sweet flavor chocolate hint frosting strong,yummy, chocolate raspberry truffle,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.40365452,0.8335661292076111,0.7784653344750404,0.4647826552391052,0.403654545545578,0.0
food great year old beagle loves much active since changed food highly recommend dog food,great for dogs, great food,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.41785324,0.8815634846687317,0.8326568710470652,0.5171050429344177,0.41785335540771484,0.3333333322222222
really like product taste great coffee tea lost weight cutting sugar replacing honey agave nectar,great way the sugar, great tea,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.4214546,0.8504678010940552,0.8024228393844025,0.516482949256897,0.4214545488357544,0.249999999375
first time used product delicious kids loved kept flavor baking came fast thanks,awesome product fast shipping thanks, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.31212342,0.8174201846122742,0.7575267991423607,0.2109554409980774,0.3121233284473419,0.0
could find store ordered amazon want healthy snack enough chocolate kill craving,healthy and tasty, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6280783,0.8702106475830078,0.827155066728592,0.49159958958625793,0.6280783414840698,0.0
matcha pretty close flavour mangos red leaf always produced quality product reasonable price mango matcha deliciousness juicy ripe mangos balance mangos ripe particularly like matcha morning smoothie,mango, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.27811468,0.8937885165214539,0.8238777005672455,0.3181351125240326,0.27811479568481445,0.0
